================================================================================
INITIALIZING BASELINE SOLVER (WITHOUT CLUSTERING)
Run ID: baseline_run_2025-12-12_15-10-17
Results for this run will be saved in: results\baseline_run_2025-12-12_15-10-17
================================================================================

Pre-processing for pruning candidate lists...
Pre-processing complete.

######################################################################
### STAGE 1: GENERATING INITIAL SOLUTION ###
######################################################################
--- Phase 1a: Greedy Insertion Construction ---
  -> Processing customer 1/128 (ID: 12)...   -> Processing customer 2/128 (ID: 95)...   -> Processing customer 3/128 (ID: 105)...   -> Processing customer 4/128 (ID: 79)...   -> Processing customer 5/128 (ID: 52)...   -> Processing customer 6/128 (ID: 19)...   -> Processing customer 7/128 (ID: 65)...   -> Processing customer 8/128 (ID: 106)...   -> Processing customer 9/128 (ID: 107)...   -> Processing customer 10/128 (ID: 85)...   -> Processing customer 11/128 (ID: 50)...   -> Processing customer 12/128 (ID: 24)...   -> Processing customer 13/128 (ID: 33)...   -> Processing customer 14/128 (ID: 121)...   -> Processing customer 15/128 (ID: 35)...   -> Processing customer 16/128 (ID: 53)...   -> Processing customer 17/128 (ID: 66)...   -> Processing customer 18/128 (ID: 126)...   -> Processing customer 19/128 (ID: 99)...   -> Processing customer 20/128 (ID: 21)...   -> Processing customer 21/128 (ID: 77)...   -> Processing customer 22/128 (ID: 5)...   -> Processing customer 23/128 (ID: 69)...   -> Processing customer 24/128 (ID: 83)...   -> Processing customer 25/128 (ID: 39)...   -> Processing customer 26/128 (ID: 88)...   -> Processing customer 27/128 (ID: 10)...   -> Processing customer 28/128 (ID: 4)...   -> Processing customer 29/128 (ID: 90)...   -> Processing customer 30/128 (ID: 82)...   -> Processing customer 31/128 (ID: 29)...   -> Processing customer 32/128 (ID: 104)...   -> Processing customer 33/128 (ID: 63)...   -> Processing customer 34/128 (ID: 76)...   -> Processing customer 35/128 (ID: 98)...   -> Processing customer 36/128 (ID: 62)...   -> Processing customer 37/128 (ID: 42)...   -> Processing customer 38/128 (ID: 75)...   -> Processing customer 39/128 (ID: 37)...   -> Processing customer 40/128 (ID: 54)...   -> Processing customer 41/128 (ID: 64)...   -> Processing customer 42/128 (ID: 41)...   -> Processing customer 43/128 (ID: 114)...   -> Processing customer 44/128 (ID: 44)...   -> Processing customer 45/128 (ID: 87)...   -> Processing customer 46/128 (ID: 81)...   -> Processing customer 47/128 (ID: 59)...   -> Processing customer 48/128 (ID: 45)...   -> Processing customer 49/128 (ID: 103)...   -> Processing customer 50/128 (ID: 25)...   -> Processing customer 51/128 (ID: 55)...   -> Processing customer 52/128 (ID: 73)...   -> Processing customer 53/128 (ID: 26)...   -> Processing customer 54/128 (ID: 100)...   -> Processing customer 55/128 (ID: 43)...   -> Processing customer 56/128 (ID: 109)...   -> Processing customer 57/128 (ID: 124)...   -> Processing customer 58/128 (ID: 70)...   -> Processing customer 59/128 (ID: 9)...   -> Processing customer 60/128 (ID: 58)...   -> Processing customer 61/128 (ID: 17)...   -> Processing customer 62/128 (ID: 93)...   -> Processing customer 63/128 (ID: 68)...   -> Processing customer 64/128 (ID: 101)...   -> Processing customer 65/128 (ID: 110)...   -> Processing customer 66/128 (ID: 120)...   -> Processing customer 67/128 (ID: 11)...   -> Processing customer 68/128 (ID: 27)...   -> Processing customer 69/128 (ID: 49)...   -> Processing customer 70/128 (ID: 40)...   -> Processing customer 71/128 (ID: 13)...   -> Processing customer 72/128 (ID: 84)...   -> Processing customer 73/128 (ID: 18)...   -> Processing customer 74/128 (ID: 71)...   -> Processing customer 75/128 (ID: 61)...   -> Processing customer 76/128 (ID: 8)...   -> Processing customer 77/128 (ID: 36)...   -> Processing customer 78/128 (ID: 108)...   -> Processing customer 79/128 (ID: 47)...   -> Processing customer 80/128 (ID: 48)...   -> Processing customer 81/128 (ID: 15)...   -> Processing customer 82/128 (ID: 51)...   -> Processing customer 83/128 (ID: 112)...   -> Processing customer 84/128 (ID: 122)...   -> Processing customer 85/128 (ID: 91)...   -> Processing customer 86/128 (ID: 111)...   -> Processing customer 87/128 (ID: 22)...   -> Processing customer 88/128 (ID: 96)...   -> Processing customer 89/128 (ID: 46)...   -> Processing customer 90/128 (ID: 115)...   -> Processing customer 91/128 (ID: 102)...   -> Processing customer 92/128 (ID: 23)...   -> Processing customer 93/128 (ID: 3)...   -> Processing customer 94/128 (ID: 127)...   -> Processing customer 95/128 (ID: 116)...   -> Processing customer 96/128 (ID: 60)...   -> Processing customer 97/128 (ID: 125)...   -> Processing customer 98/128 (ID: 56)...   -> Processing customer 99/128 (ID: 118)...   -> Processing customer 100/128 (ID: 92)...   -> Processing customer 101/128 (ID: 86)...   -> Processing customer 102/128 (ID: 94)...   -> Processing customer 103/128 (ID: 28)...   -> Processing customer 104/128 (ID: 74)...   -> Processing customer 105/128 (ID: 113)...   -> Processing customer 106/128 (ID: 80)...   -> Processing customer 107/128 (ID: 67)...   -> Processing customer 108/128 (ID: 32)...   -> Processing customer 109/128 (ID: 30)...   -> Processing customer 110/128 (ID: 119)...   -> Processing customer 111/128 (ID: 129)...   -> Processing customer 112/128 (ID: 7)...   -> Processing customer 113/128 (ID: 57)...   -> Processing customer 114/128 (ID: 78)...   -> Processing customer 115/128 (ID: 14)...   -> Processing customer 116/128 (ID: 72)...   -> Processing customer 117/128 (ID: 117)...   -> Processing customer 118/128 (ID: 123)...   -> Processing customer 119/128 (ID: 89)...   -> Processing customer 120/128 (ID: 16)...   -> Processing customer 121/128 (ID: 128)...   -> Processing customer 122/128 (ID: 20)...   -> Processing customer 123/128 (ID: 130)...   -> Processing customer 124/128 (ID: 34)...   -> Processing customer 125/128 (ID: 38)...   -> Processing customer 126/128 (ID: 97)...   -> Processing customer 127/128 (ID: 6)...   -> Processing customer 128/128 (ID: 31)... 

>>> Greedy construction complete!
--- Phase 1a Complete. Pre-LNS Cost: 18317.52 ---

--- Phase 1b: Local Search Refinement (Restrictive LNS) ---
--- Starting Local Search Refinement ---
  LNS Iter    1/250 | Current:   18317.52, New:   18059.94, Best:   18317.52 -> ACCEPTED (NEW BEST!)
  Iter  6300/100000 | Best: 10459.81   | Current: 10528.34   | Temp: 9.36     | Ops: random_removal/latest_time_window_insertion | (SA Accepted: 10528.34)
  Iter  6303/100000 | Best: 10459.81   | Current: 10539.01   | Temp: 9.34     | Ops: random_removal/farthest_first_insertion | (SA Accepted: 10539.01)
  Iter  6306/100000 | Best: 10459.81   | Current: 10539.01   | Temp: 9.33     | Ops: random_removal/regret_insertion | (SA Accepted: 10539.01)
  Iter  6309/100000 | Best: 10459.81   | Current: 10539.01   | Temp: 9.32     | Ops: worst_cost_removal/greedy_repair | (SA Accepted: 10539.01)
  Iter  6314/100000 | Best: 10459.81   | Current: 10539.01   | Temp: 9.29     | Ops: least_utilized_route_removal/farthest_first_insertion | (SA Accepted: 10539.01)
  Iter  6317/100000 | Best: 10459.81   | Current: 10539.01   | Temp: 9.28     | Ops: random_removal/earliest_deadline_first_insertion | (SA Accepted: 10539.01)
  Iter  6318/100000 | Best: 10459.81   | Current: 10539.01   | Temp: 9.27     | Ops: random_removal/largest_first_insertion | (SA Accepted: 10539.01)
  Iter  6321/100000 | Best: 10459.81   | Current: 10539.01   | Temp: 9.26     | Ops: worst_slack_removal/closest_first_insertion | (SA Accepted: 10539.01)
  Iter  6323/100000 | Best: 10459.81   | Current: 10539.01   | Temp: 9.25     | Ops: random_removal/earliest_deadline_first_insertion | (SA Accepted: 10539.01)
  Iter  6324/100000 | Best: 10459.81   | Current: 10539.01   | Temp: 9.25     | Ops: worst_slack_removal/greedy_repair | (SA Accepted: 10539.01)
  Iter  6333/100000 | Best: 10459.81   | Current: 10537.32   | Temp: 9.20     | Ops: random_removal/earliest_deadline_first_insertion | (Accepted: 10537.32)
  Iter  6338/100000 | Best: 10459.81   | Current: 10535.77   | Temp: 9.18     | Ops: random_removal/farthest_first_insertion | (Accepted: 10535.77)
  Iter  6341/100000 | Best: 10459.81   | Current: 10535.06   | Temp: 9.17     | Ops: random_removal/greedy_repair | (Accepted: 10535.06)
  Iter  6346/100000 | Best: 10459.81   | Current: 10531.22   | Temp: 9.14     | Ops: random_removal/latest_time_window_insertion | (Accepted: 10531.22)
  Iter  6347/100000 | Best: 10459.81   | Current: 10531.22   | Temp: 9.14     | Ops: random_removal/farthest_first_insertion | (SA Accepted: 10531.22)
  Iter  6348/100000 | Best: 10459.81   | Current: 10531.22   | Temp: 9.14     | Ops: random_removal/largest_first_insertion | (SA Accepted: 10531.22)
  Iter  6351/100000 | Best: 10459.81   | Current: 10531.22   | Temp: 9.12     | Ops: worst_slack_removal/greedy_repair | (SA Accepted: 10531.22)
  Iter  6353/100000 | Best: 10459.81   | Current: 10531.22   | Temp: 9.11     | Ops: worst_slack_removal/largest_first_insertion | (SA Accepted: 10531.22)
  Iter  6364/100000 | Best: 10459.81   | Current: 10531.22   | Temp: 9.06     | Ops: worst_slack_removal/latest_deadline_first_insertion | (SA Accepted: 10531.22)
  Iter  6366/100000 | Best: 10459.81   | Current: 10531.22   | Temp: 9.05     | Ops: random_removal/earliest_time_window_insertion | (SA Accepted: 10531.22)
  Iter  6368/100000 | Best: 10459.81   | Current: 10531.22   | Temp: 9.04     | Ops: shaw_removal/largest_first_insertion | (SA Accepted: 10531.22)
  Iter  6370/100000 | Best: 10459.81   | Current: 10531.22   | Temp: 9.04     | Ops: worst_slack_removal/farthest_first_insertion | (SA Accepted: 10531.22)
  Iter  6371/100000 | Best: 10459.81   | Current: 10531.22   | Temp: 9.03     | Ops: random_removal/earliest_time_window_insertion | (SA Accepted: 10531.22)
  Iter  6374/100000 | Best: 10459.81   | Current: 10531.22   | Temp: 9.02     | Ops: random_removal/farthest_first_insertion | (SA Accepted: 10531.22)
  Iter  6375/100000 | Best: 10459.81   | Current: 10531.22   | Temp: 9.01     | Ops: worst_cost_removal/closest_first_insertion | (SA Accepted: 10531.22)
  Iter  6376/100000 | Best: 10459.81   | Current: 10531.22   | Temp: 9.01     | Ops: random_removal/earliest_deadline_first_insertion | (SA Accepted: 10531.22)
  Iter  6378/100000 | Best: 10459.81   | Current: 10531.22   | Temp: 9.00     | Ops: random_removal/farthest_first_insertion | (SA Accepted: 10531.22)
  Iter  6380/100000 | Best: 10459.81   | Current: 10531.22   | Temp: 8.99     | Ops: worst_slack_removal/earliest_deadline_first_insertion | (SA Accepted: 10531.22)
  Iter  6381/100000 | Best: 10459.81   | Current: 10530.00   | Temp: 8.99     | Ops: random_removal/latest_time_window_insertion | (Accepted: 10530.00)
  Iter  6383/100000 | Best: 10459.81   | Current: 10530.14   | Temp: 8.98     | Ops: random_removal/latest_time_window_insertion | (SA Accepted: 10530.14)
  Iter  6386/100000 | Best: 10459.81   | Current: 10530.14   | Temp: 8.96     | Ops: random_removal/earliest_time_window_insertion | (SA Accepted: 10530.14)
  Iter  6387/100000 | Best: 10459.81   | Current: 10530.14   | Temp: 8.96     | Ops: random_removal/largest_first_insertion | (SA Accepted: 10530.14)
  Iter  6389/100000 | Best: 10459.81   | Current: 10547.78   | Temp: 8.95     | Ops: random_removal/earliest_deadline_first_insertion | (SA Accepted: 10547.78)
  Iter  6390/100000 | Best: 10459.81   | Current: 10547.78   | Temp: 8.95     | Ops: random_removal/latest_time_window_insertion | (SA Accepted: 10547.78)
  Iter  6397/100000 | Best: 10459.81   | Current: 10547.78   | Temp: 8.91     | Ops: random_removal/earliest_deadline_first_insertion | (SA Accepted: 10547.78)
  Iter  6399/100000 | Best: 10459.81   | Current: 10547.78   | Temp: 8.91     | Ops: random_removal/greedy_repair | (SA Accepted: 10547.78)
  Iter  6400/100000 | Best: 10459.81   | Current: 10547.78   | Temp: 8.90     | Ops: worst_slack_removal/greedy_repair | 
  Iter  6404/100000 | Best: 10459.81   | Current: 10547.78   | Temp: 8.88     | Ops: worst_cost_removal/latest_time_window_insertion | (SA Accepted: 10547.78)
  Iter  6416/100000 | Best: 10459.81   | Current: 10547.78   | Temp: 8.83     | Ops: worst_slack_removal/greedy_repair | (SA Accepted: 10547.78)
  Iter  6420/100000 | Best: 10459.81   | Current: 10547.78   | Temp: 8.81     | Ops: random_removal/earliest_deadline_first_insertion | (SA Accepted: 10547.78)
  Iter  6421/100000 | Best: 10459.81   | Current: 10547.78   | Temp: 8.81     | Ops: random_removal/earliest_deadline_first_insertion | (SA Accepted: 10547.78)
  Iter  6424/100000 | Best: 10459.81   | Current: 10546.98   | Temp: 8.79     | Ops: random_removal/closest_first_insertion | (Accepted: 10546.98)
  Iter  6426/100000 | Best: 10459.81   | Current: 10542.85   | Temp: 8.79     | Ops: random_removal/latest_deadline_first_insertion | (Accepted: 10542.85)
  Iter  6429/100000 | Best: 10459.81   | Current: 10542.85   | Temp: 8.77     | Ops: random_removal/greedy_repair | (SA Accepted: 10542.85)
  Iter  6430/100000 | Best: 10459.81   | Current: 10542.85   | Temp: 8.77     | Ops: random_removal/earliest_deadline_first_insertion | (SA Accepted: 10542.85)
  Iter  6434/100000 | Best: 10459.81   | Current: 10542.85   | Temp: 8.75     | Ops: worst_slack_removal/greedy_repair | (SA Accepted: 10542.85)
  Iter  6438/100000 | Best: 10459.81   | Current: 10542.85   | Temp: 8.73     | Ops: random_removal/latest_deadline_first_insertion | (SA Accepted: 10542.85)
  Iter  6442/100000 | Best: 10459.81   | Current: 10542.68   | Temp: 8.72     | Ops: random_removal/regret_insertion | (Accepted: 10542.68)
  Iter  6443/100000 | Best: 10459.81   | Current: 10541.97   | Temp: 8.71     | Ops: random_removal/latest_deadline_first_insertion | (Accepted: 10541.97)
  Iter  6445/100000 | Best: 10459.81   | Current: 10541.97   | Temp: 8.70     | Ops: worst_slack_removal/farthest_first_insertion | (SA Accepted: 10541.97)
  Iter  6447/100000 | Best: 10459.81   | Current: 10522.50   | Temp: 8.69     | Ops: shaw_removal/latest_time_window_insertion | (Accepted: 10522.50)
  Iter  6449/100000 | Best: 10459.81   | Current: 10526.63   | Temp: 8.69     | Ops: random_removal/farthest_first_insertion | (SA Accepted: 10526.63)
  Iter  6451/100000 | Best: 10459.81   | Current: 10526.63   | Temp: 8.68     | Ops: worst_cost_removal/greedy_repair | (SA Accepted: 10526.63)
  Iter  6454/100000 | Best: 10459.81   | Current: 10522.50   | Temp: 8.66     | Ops: worst_slack_removal/largest_first_insertion | (Accepted: 10522.50)
  Iter  6455/100000 | Best: 10459.81   | Current: 10522.50   | Temp: 8.66     | Ops: worst_cost_removal/earliest_time_window_insertion | (SA Accepted: 10522.50)
  Iter  6456/100000 | Best: 10459.81   | Current: 10522.50   | Temp: 8.66     | Ops: worst_slack_removal/largest_first_insertion | (SA Accepted: 10522.50)
  Iter  6461/100000 | Best: 10459.81   | Current: 10522.50   | Temp: 8.63     | Ops: worst_slack_removal/latest_deadline_first_insertion | (SA Accepted: 10522.50)
  Iter  6469/100000 | Best: 10459.81   | Current: 10522.50   | Temp: 8.60     | Ops: random_removal/latest_deadline_first_insertion | (SA Accepted: 10522.50)
  Iter  6473/100000 | Best: 10459.81   | Current: 10522.50   | Temp: 8.58     | Ops: random_removal/farthest_first_insertion | (SA Accepted: 10522.50)
  Iter  6474/100000 | Best: 10459.81   | Current: 10522.50   | Temp: 8.58     | Ops: random_removal/largest_first_insertion | (SA Accepted: 10522.50)
  Iter  6475/100000 | Best: 10459.81   | Current: 10522.50   | Temp: 8.57     | Ops: worst_slack_removal/largest_first_insertion | (SA Accepted: 10522.50)
  Iter  6478/100000 | Best: 10459.81   | Current: 10520.76   | Temp: 8.56     | Ops: random_removal/largest_first_insertion | (Accepted: 10520.76)
  Iter  6485/100000 | Best: 10459.81   | Current: 10506.07   | Temp: 8.53     | Ops: random_removal/closest_first_insertion | (Accepted: 10506.07)
  Iter  6490/100000 | Best: 10459.81   | Current: 10496.76   | Temp: 8.51     | Ops: random_removal/regret_insertion | (Accepted: 10496.76)
  Iter  6495/100000 | Best: 10459.81   | Current: 10496.76   | Temp: 8.49     | Ops: random_removal/largest_first_insertion | (SA Accepted: 10496.76)
  Iter  6498/100000 | Best: 10459.81   | Current: 10496.76   | Temp: 8.48     | Ops: random_removal/earliest_time_window_insertion | (SA Accepted: 10496.76)
  Iter  6499/100000 | Best: 10459.81   | Current: 10496.76   | Temp: 8.47     | Ops: random_removal/greedy_repair | (SA Accepted: 10496.76)
  Iter  6500/100000 | Best: 10459.81   | Current: 10496.76   | Temp: 8.47     | Ops: worst_slack_removal/greedy_repair | (SA Accepted: 10496.76)
  Iter  6512/100000 | Best: 10459.81   | Current: 10496.76   | Temp: 8.42     | Ops: worst_cost_removal/earliest_deadline_first_insertion | (SA Accepted: 10496.76)
  Iter  6514/100000 | Best: 10459.81   | Current: 10496.76   | Temp: 8.41     | Ops: random_removal/closest_first_insertion | (SA Accepted: 10496.76)
  Iter  6517/100000 | Best: 10459.81   | Current: 10496.76   | Temp: 8.40     | Ops: random_removal/earliest_deadline_first_insertion | (SA Accepted: 10496.76)
  Iter  6518/100000 | Best: 10459.81   | Current: 10496.76   | Temp: 8.39     | Ops: worst_slack_removal/farthest_first_insertion | (SA Accepted: 10496.76)
  Iter  6522/100000 | Best: 10459.81   | Current: 10496.76   | Temp: 8.37     | Ops: random_removal/regret_insertion | (SA Accepted: 10496.76)
  Iter  6524/100000 | Best: 10459.81   | Current: 10496.76   | Temp: 8.37     | Ops: random_removal/latest_deadline_first_insertion | (SA Accepted: 10496.76)
  Iter  6527/100000 | Best: 10459.81   | Current: 10496.76   | Temp: 8.35     | Ops: random_removal/largest_first_insertion | (SA Accepted: 10496.76)
  Iter  6530/100000 | Best: 10459.81   | Current: 10496.76   | Temp: 8.34     | Ops: random_removal/greedy_repair | (SA Accepted: 10496.76)
  Iter  6533/100000 | Best: 10459.81   | Current: 10499.74   | Temp: 8.33     | Ops: random_removal/greedy_repair | (SA Accepted: 10499.74)
  Iter  6537/100000 | Best: 10459.81   | Current: 10499.74   | Temp: 8.31     | Ops: random_removal/farthest_first_insertion | (SA Accepted: 10499.74)
  Iter  6541/100000 | Best: 10459.81   | Current: 10499.74   | Temp: 8.30     | Ops: worst_slack_removal/farthest_first_insertion | (SA Accepted: 10499.74)
  Iter  6542/100000 | Best: 10459.81   | Current: 10499.74   | Temp: 8.29     | Ops: worst_slack_removal/largest_first_insertion | (SA Accepted: 10499.74)
  Iter  6545/100000 | Best: 10459.81   | Current: 10499.74   | Temp: 8.28     | Ops: shaw_removal/greedy_repair | (SA Accepted: 10499.74)
  Iter  6548/100000 | Best: 10459.81   | Current: 10499.74   | Temp: 8.27     | Ops: worst_slack_removal/latest_deadline_first_insertion | (SA Accepted: 10499.74)
  Iter  6560/100000 | Best: 10459.81   | Current: 10499.74   | Temp: 8.22     | Ops: worst_slack_removal/greedy_repair | (SA Accepted: 10499.74)
  Iter  6563/100000 | Best: 10459.81   | Current: 10499.74   | Temp: 8.20     | Ops: random_removal/farthest_first_insertion | (SA Accepted: 10499.74)
  Iter  6567/100000 | Best: 10459.81   | Current: 10503.56   | Temp: 8.19     | Ops: random_removal/greedy_repair | (SA Accepted: 10503.56)
  Iter  6568/100000 | Best: 10459.81   | Current: 10505.30   | Temp: 8.18     | Ops: random_removal/regret_insertion | (SA Accepted: 10505.30)
  Iter  6569/100000 | Best: 10459.81   | Current: 10505.30   | Temp: 8.18     | Ops: random_removal/latest_time_window_insertion | (SA Accepted: 10505.30)
  Iter  6575/100000 | Best: 10459.81   | Current: 10505.30   | Temp: 8.16     | Ops: random_removal/regret_insertion | (SA Accepted: 10505.30)
  Iter  6580/100000 | Best: 10459.81   | Current: 10502.43   | Temp: 8.13     | Ops: random_removal/largest_first_insertion | (Accepted: 10502.43)
  Iter  6582/100000 | Best: 10459.81   | Current: 10502.43   | Temp: 8.13     | Ops: worst_slack_removal/farthest_first_insertion | (SA Accepted: 10502.43)
  Iter  6584/100000 | Best: 10459.81   | Current: 10502.43   | Temp: 8.12     | Ops: worst_slack_removal/largest_first_insertion | (SA Accepted: 10502.43)
  Iter  6588/100000 | Best: 10459.81   | Current: 10502.68   | Temp: 8.10     | Ops: random_removal/largest_first_insertion | (SA Accepted: 10502.68)
  Iter  6590/100000 | Best: 10459.81   | Current: 10502.68   | Temp: 8.09     | Ops: worst_slack_removal/farthest_first_insertion | (SA Accepted: 10502.68)
  Iter  6591/100000 | Best: 10459.81   | Current: 10502.68   | Temp: 8.09     | Ops: shaw_removal/regret_insertion | (SA Accepted: 10502.68)
  Iter  6592/100000 | Best: 10459.81   | Current: 10502.68   | Temp: 8.09     | Ops: random_removal/farthest_first_insertion | (SA Accepted: 10502.68)
  Iter  6596/100000 | Best: 10459.81   | Current: 10502.68   | Temp: 8.07     | Ops: random_removal/farthest_first_insertion | (SA Accepted: 10502.68)
  Iter  6597/100000 | Best: 10459.81   | Current: 10502.68   | Temp: 8.07     | Ops: worst_slack_removal/largest_first_insertion | (SA Accepted: 10502.68)
  Iter  6598/100000 | Best: 10459.81   | Current: 10502.68   | Temp: 8.06     | Ops: worst_slack_removal/latest_time_window_insertion | (SA Accepted: 10502.68)
  Iter  6599/100000 | Best: 10459.81   | Current: 10502.43   | Temp: 8.06     | Ops: random_removal/latest_deadline_first_insertion | (Accepted: 10502.43)
  Iter  6600/100000 | Best: 10459.81   | Current: 10502.43   | Temp: 8.05     | Ops: random_removal/earliest_deadline_first_insertion | 
  Iter  6601/100000 | Best: 10459.81   | Current: 10502.43   | Temp: 8.05     | Ops: random_removal/farthest_first_insertion | (SA Accepted: 10502.43)
  Iter  6602/100000 | Best: 10459.81   | Current: 10502.43   | Temp: 8.05     | Ops: random_removal/earliest_deadline_first_insertion | (SA Accepted: 10502.43)
  Iter  6604/100000 | Best: 10459.81   | Current: 10502.43   | Temp: 8.04     | Ops: random_removal/farthest_first_insertion | (SA Accepted: 10502.43)
  Iter  6608/100000 | Best: 10459.81   | Current: 10502.43   | Temp: 8.02     | Ops: worst_slack_removal/largest_first_insertion | (SA Accepted: 10502.43)
  Iter  6611/100000 | Best: 10459.81   | Current: 10502.43   | Temp: 8.01     | Ops: random_removal/earliest_deadline_first_insertion | (SA Accepted: 10502.43)
  Iter  6616/100000 | Best: 10459.81   | Current: 10504.04   | Temp: 7.99     | Ops: random_removal/farthest_first_insertion | (SA Accepted: 10504.04)
  Iter  6623/100000 | Best: 10459.81   | Current: 10504.04   | Temp: 7.96     | Ops: random_removal/farthest_first_insertion | (SA Accepted: 10504.04)
  Iter  6625/100000 | Best: 10459.81   | Current: 10500.23   | Temp: 7.95     | Ops: shaw_removal/earliest_deadline_first_insertion | (Accepted: 10500.23)
  Iter  6630/100000 | Best: 10459.81   | Current: 10500.23   | Temp: 7.93     | Ops: random_removal/farthest_first_insertion | (SA Accepted: 10500.23)
  Iter  6633/100000 | Best: 10459.81   | Current: 10500.15   | Temp: 7.92     | Ops: shaw_removal/earliest_time_window_insertion | (Accepted: 10500.15)
  Iter  6634/100000 | Best: 10459.81   | Current: 10500.15   | Temp: 7.92     | Ops: shaw_removal/greedy_repair | (SA Accepted: 10500.15)
  Iter  6635/100000 | Best: 10459.81   | Current: 10500.15   | Temp: 7.91     | Ops: random_removal/regret_insertion | (SA Accepted: 10500.15)
  Iter  6637/100000 | Best: 10459.81   | Current: 10500.15   | Temp: 7.91     | Ops: worst_slack_removal/latest_deadline_first_insertion | (SA Accepted: 10500.15)
  Iter  6643/100000 | Best: 10459.81   | Current: 10502.96   | Temp: 7.88     | Ops: worst_slack_removal/latest_deadline_first_insertion | (SA Accepted: 10502.96)
  Iter  6645/100000 | Best: 10459.81   | Current: 10502.96   | Temp: 7.87     | Ops: random_removal/latest_deadline_first_insertion | (SA Accepted: 10502.96)
  Iter  6647/100000 | Best: 10459.81   | Current: 10502.96   | Temp: 7.87     | Ops: random_removal/greedy_repair | (SA Accepted: 10502.96)
  Iter  6648/100000 | Best: 10459.81   | Current: 10502.96   | Temp: 7.86     | Ops: worst_slack_removal/farthest_first_insertion | (SA Accepted: 10502.96)
  Iter  6652/100000 | Best: 10459.81   | Current: 10502.96   | Temp: 7.85     | Ops: random_removal/farthest_first_insertion | (SA Accepted: 10502.96)
  Iter  6657/100000 | Best: 10459.81   | Current: 10514.84   | Temp: 7.83     | Ops: random_removal/largest_first_insertion | (SA Accepted: 10514.84)
  Iter  6661/100000 | Best: 10459.81   | Current: 10514.84   | Temp: 7.81     | Ops: worst_slack_removal/closest_first_insertion | (SA Accepted: 10514.84)
  Iter  6663/100000 | Best: 10459.81   | Current: 10514.84   | Temp: 7.80     | Ops: worst_slack_removal/greedy_repair | (SA Accepted: 10514.84)
  Iter  6664/100000 | Best: 10459.81   | Current: 10514.84   | Temp: 7.80     | Ops: random_removal/farthest_first_insertion | (SA Accepted: 10514.84)
  Iter  6665/100000 | Best: 10459.81   | Current: 10514.84   | Temp: 7.80     | Ops: worst_slack_removal/latest_time_window_insertion | (SA Accepted: 10514.84)
  Iter  6669/100000 | Best: 10459.81   | Current: 10514.84   | Temp: 7.78     | Ops: worst_slack_removal/greedy_repair | (SA Accepted: 10514.84)
  Iter  6670/100000 | Best: 10459.81   | Current: 10514.84   | Temp: 7.78     | Ops: random_removal/greedy_repair | (SA Accepted: 10514.84)
  Iter  6671/100000 | Best: 10459.81   | Current: 10514.84   | Temp: 7.77     | Ops: random_removal/earliest_time_window_insertion | (SA Accepted: 10514.84)
  Iter  6674/100000 | Best: 10459.81   | Current: 10514.84   | Temp: 7.76     | Ops: random_removal/largest_first_insertion | (SA Accepted: 10514.84)
  Iter  6677/100000 | Best: 10459.81   | Current: 10514.84   | Temp: 7.75     | Ops: worst_slack_removal/earliest_time_window_insertion | (SA Accepted: 10514.84)
  Iter  6679/100000 | Best: 10459.81   | Current: 10514.84   | Temp: 7.74     | Ops: worst_slack_removal/greedy_repair | (SA Accepted: 10514.84)
  Iter  6681/100000 | Best: 10459.81   | Current: 10514.84   | Temp: 7.73     | Ops: random_removal/latest_time_window_insertion | (SA Accepted: 10514.84)
  Iter  6685/100000 | Best: 10459.81   | Current: 10514.84   | Temp: 7.72     | Ops: worst_slack_removal/greedy_repair | (SA Accepted: 10514.84)
  Iter  6688/100000 | Best: 10459.81   | Current: 10514.84   | Temp: 7.71     | Ops: random_removal/latest_time_window_insertion | (SA Accepted: 10514.84)
  Iter  6700/100000 | Best: 10459.81   | Current: 10514.84   | Temp: 7.66     | Ops: random_removal/greedy_repair | 
  Iter  6701/100000 | Best: 10459.81   | Current: 10514.84   | Temp: 7.66     | Ops: random_removal/latest_deadline_first_insertion | (SA Accepted: 10514.84)
  Iter  6702/100000 | Best: 10459.81   | Current: 10514.84   | Temp: 7.65     | Ops: random_removal/earliest_time_window_insertion | (SA Accepted: 10514.84)
  Iter  6703/100000 | Best: 10459.81   | Current: 10514.84   | Temp: 7.65     | Ops: random_removal/greedy_repair | (SA Accepted: 10514.84)
  Iter  6704/100000 | Best: 10459.81   | Current: 10514.73   | Temp: 7.65     | Ops: random_removal/farthest_first_insertion | (Accepted: 10514.73)
  Iter  6706/100000 | Best: 10459.81   | Current: 10514.73   | Temp: 7.64     | Ops: worst_slack_removal/latest_time_window_insertion | (SA Accepted: 10514.73)
  Iter  6707/100000 | Best: 10459.81   | Current: 10514.73   | Temp: 7.63     | Ops: worst_slack_removal/largest_first_insertion | (SA Accepted: 10514.73)
  Iter  6708/100000 | Best: 10459.81   | Current: 10514.73   | Temp: 7.63     | Ops: worst_slack_removal/latest_time_window_insertion | (SA Accepted: 10514.73)
  Iter  6709/100000 | Best: 10459.81   | Current: 10514.73   | Temp: 7.63     | Ops: worst_slack_removal/earliest_time_window_insertion | (SA Accepted: 10514.73)
  Iter  6711/100000 | Best: 10459.81   | Current: 10514.73   | Temp: 7.62     | Ops: random_removal/earliest_time_window_insertion | (SA Accepted: 10514.73)
