ID,Type,X,Y,Demand,Service Time,Early,Latest,Deadline,FE Cap,SE Cap
82,2,688047,1188390,5.0,5.0,0.0,660.0,0.0,2700.0,180.0
85,3,695007,1192296,5.0,5.0,0.0,660.0,840.0,2700.0,180.0
86,2,696348,1187497,1.0,5.0,0.0,660.0,0.0,2700.0,180.0
87,2,693415,1190952,2.0,5.0,0.0,660.0,0.0,2700.0,180.0
91,2,692514,1194802,2.0,5.0,0.0,660.0,0.0,2700.0,180.0
93,3,697429,1195210,2.0,5.0,0.0,660.0,840.0,2700.0,180.0
94,2,694915,1194004,4.0,5.0,0.0,660.0,0.0,2700.0,180.0
95,3,696512,1194239,3.0,5.0,0.0,660.0,840.0,2700.0,180.0
96,2,697022,1191028,5.0,5.0,0.0,660.0,0.0,2700.0,180.0
98,2,692973,1190979,4.0,5.0,0.0,660.0,0.0,2700.0,180.0
99,2,695397,1193819,3.0,5.0,0.0,660.0,0.0,2700.0,180.0
103,3,691083,1192341,4.0,5.0,0.0,660.0,840.0,2700.0,180.0
110,3,692621,1191054,5.0,5.0,0.0,660.0,720.0,2700.0,180.0
116,3,698147,1193967,5.0,5.0,0.0,660.0,840.0,2700.0,180.0
118,2,693853,1193511,4.0,5.0,0.0,660.0,0.0,2700.0,180.0
120,2,696581,1194209,4.0,5.0,0.0,660.0,0.0,2700.0,180.0
121,2,693284,1194517,3.0,5.0,0.0,660.0,0.0,2700.0,180.0
122,2,691144,1191477,1.0,5.0,0.0,660.0,0.0,2700.0,180.0
124,2,692320,1187461,3.0,5.0,0.0,660.0,0.0,2700.0,180.0
127,3,694036,1191259,3.0,5.0,0.0,660.0,840.0,2700.0,180.0
130,2,691758,1188908,5.0,5.0,0.0,660.0,0.0,2700.0,180.0
132,2,698639,1193604,2.0,5.0,0.0,660.0,0.0,2700.0,180.0
137,2,693515,1191625,2.0,5.0,0.0,660.0,0.0,2700.0,180.0
138,2,693295,1195475,5.0,5.0,0.0,660.0,0.0,2700.0,180.0
141,2,693875,1188383,2.0,5.0,0.0,660.0,0.0,2700.0,180.0
145,2,694065,1192820,48.0,15.0,0.0,240.0,0.0,2700.0,180.0
146,3,692669,1192857,43.0,15.0,0.0,240.0,420.0,2700.0,180.0
149,2,692712,1190433,45.0,15.0,0.0,240.0,0.0,2700.0,180.0
150,3,691595,1193686,45.0,15.0,0.0,240.0,420.0,2700.0,180.0
152,3,691891,1192178,42.0,15.0,0.0,240.0,540.0,2700.0,180.0
156,2,693980,1190700,17.0,10.0,240.0,360.0,0.0,2700.0,180.0
157,2,694783,1190979,21.0,10.0,240.0,360.0,0.0,2700.0,180.0
158,2,691818,1192608,20.0,10.0,240.0,360.0,0.0,2700.0,180.0
160,2,692123,1192364,16.0,10.0,240.0,360.0,0.0,2700.0,180.0
162,2,694898,1197560,22.0,10.0,240.0,360.0,0.0,2700.0,180.0
173,3,693047,1192844,19.0,10.0,240.0,360.0,420.0,2700.0,180.0
174,2,692885,1194377,16.0,10.0,240.0,360.0,0.0,2700.0,180.0
175,2,695821,1192286,17.0,10.0,240.0,360.0,0.0,2700.0,180.0
176,2,693805,1191711,16.0,10.0,240.0,360.0,0.0,2700.0,180.0
179,2,696149,1195935,9.0,8.0,360.0,660.0,0.0,2700.0,180.0
181,2,696054,1194076,12.0,8.0,360.0,660.0,0.0,2700.0,180.0
183,2,691725,1193773,7.0,8.0,360.0,660.0,0.0,2700.0,180.0
185,2,689643,1189456,14.0,8.0,360.0,660.0,0.0,2700.0,180.0
188,3,691940,1193787,13.0,8.0,360.0,660.0,780.0,2700.0,180.0
189,3,691744,1192773,13.0,8.0,360.0,660.0,780.0,2700.0,180.0
190,3,696708,1189693,12.0,8.0,360.0,660.0,780.0,2700.0,180.0
192,2,696777,1193469,12.0,8.0,360.0,660.0,0.0,2700.0,180.0
194,2,693715,1189967,10.0,8.0,360.0,660.0,0.0,2700.0,180.0
196,3,694386,1196173,12.0,8.0,360.0,660.0,780.0,2700.0,180.0
197,2,694817,1192202,8.0,8.0,360.0,660.0,0.0,2700.0,180.0
201,2,696322,1194849,7.0,8.0,360.0,660.0,0.0,2700.0,180.0
202,3,690518,1191209,5.0,8.0,360.0,660.0,780.0,2700.0,180.0
203,2,693307,1195060,12.0,8.0,360.0,660.0,0.0,2700.0,180.0
205,2,694707,1190780,5.0,8.0,360.0,660.0,0.0,2700.0,180.0
206,3,696026,1193006,5.0,8.0,360.0,660.0,780.0,2700.0,180.0
207,3,697890,1191684,7.0,8.0,360.0,660.0,780.0,2700.0,180.0
211,2,694037,1195331,6.0,8.0,360.0,660.0,0.0,2700.0,180.0
213,3,694559,1192239,7.0,8.0,360.0,660.0,780.0,2700.0,180.0
216,3,696094,1193376,12.0,8.0,360.0,660.0,780.0,2700.0,180.0
217,2,690584,1188036,8.0,5.0,180.0,420.0,0.0,2700.0,180.0
218,3,688803,1189976,9.0,5.0,180.0,420.0,540.0,2700.0,180.0
219,2,690462,1188422,12.0,5.0,180.0,420.0,0.0,2700.0,180.0
221,2,692826,1193261,9.0,5.0,180.0,420.0,0.0,2700.0,180.0
222,2,692976,1189088,6.0,5.0,180.0,420.0,0.0,2700.0,180.0
227,2,694376,1189873,9.0,5.0,180.0,420.0,0.0,2700.0,180.0
228,2,693647,1194214,13.0,5.0,180.0,420.0,0.0,2700.0,180.0
229,2,691986,1191380,6.0,5.0,180.0,420.0,0.0,2700.0,180.0
239,2,694468,1191042,6.0,5.0,180.0,420.0,0.0,2700.0,180.0
240,2,692326,1194135,7.0,5.0,180.0,420.0,0.0,2700.0,180.0
241,2,694063,1196098,5.0,5.0,180.0,420.0,0.0,2700.0,180.0
246,2,692807,1193995,11.0,5.0,180.0,420.0,0.0,2700.0,180.0
247,2,690396,1186206,11.0,5.0,180.0,420.0,0.0,2700.0,180.0
249,3,696788,1190324,11.0,5.0,480.0,660.0,780.0,2700.0,180.0
250,3,693221,1190911,8.0,5.0,480.0,660.0,780.0,2700.0,180.0
252,2,689367,1188559,6.0,5.0,480.0,660.0,0.0,2700.0,180.0
253,3,694002,1194403,6.0,5.0,480.0,660.0,780.0,2700.0,180.0
256,3,697382,1192246,10.0,5.0,480.0,660.0,780.0,2700.0,180.0
259,2,698578,1194069,9.0,5.0,480.0,660.0,0.0,2700.0,180.0
260,2,692601,1193304,10.0,5.0,480.0,660.0,0.0,2700.0,180.0
261,2,694081,1193131,7.0,5.0,480.0,660.0,0.0,2700.0,180.0
265,2,690151,1191351,9.0,5.0,480.0,660.0,0.0,2700.0,180.0
267,2,693224,1193594,11.0,5.0,480.0,660.0,0.0,2700.0,180.0
269,2,693668,1191437,12.0,5.0,480.0,660.0,0.0,2700.0,180.0
271,2,692251,1190212,6.0,5.0,480.0,660.0,0.0,2700.0,180.0
274,2,697766,1191192,10.0,5.0,480.0,660.0,0.0,2700.0,180.0
275,2,690498,1189854,12.0,5.0,480.0,660.0,0.0,2700.0,180.0
277,3,695348,1195233,11.0,5.0,480.0,660.0,780.0,2700.0,180.0
278,2,693790,1191696,8.0,5.0,480.0,660.0,0.0,2700.0,180.0
281,2,689346,1189328,6.0,5.0,0.0,120.0,0.0,2700.0,180.0
284,2,700409,1190913,7.0,5.0,0.0,120.0,0.0,2700.0,180.0
286,2,695638,1197589,8.0,5.0,0.0,120.0,0.0,2700.0,180.0
290,2,693650,1194307,8.0,5.0,0.0,120.0,0.0,2700.0,180.0
291,2,691640,1188194,7.0,5.0,0.0,120.0,0.0,2700.0,180.0
296,3,695639,1192863,8.0,5.0,0.0,120.0,420.0,2700.0,180.0
302,2,691668,1193475,5.0,5.0,0.0,120.0,0.0,2700.0,180.0
303,3,691905,1191002,6.0,5.0,0.0,120.0,420.0,2700.0,180.0
304,2,693557,1188876,10.0,5.0,0.0,120.0,0.0,2700.0,180.0
307,2,693513,1192203,9.0,5.0,0.0,120.0,0.0,2700.0,180.0
308,2,695021,1192111,7.0,5.0,0.0,120.0,0.0,2700.0,180.0
309,3,696429,1191478,6.0,5.0,0.0,120.0,420.0,2700.0,180.0
312,3,692532,1191190,10.0,5.0,0.0,120.0,420.0,2700.0,180.0
313,2,692551,1188743,8.0,5.0,0.0,120.0,0.0,2700.0,180.0
315,2,693495,1192280,7.0,5.0,300.0,540.0,0.0,2700.0,180.0
316,2,693741,1192376,12.0,5.0,300.0,540.0,0.0,2700.0,180.0
317,3,692512,1190844,9.0,5.0,300.0,540.0,600.0,2700.0,180.0
318,2,691860,1193435,9.0,5.0,300.0,540.0,0.0,2700.0,180.0
322,2,693582,1188333,9.0,5.0,300.0,540.0,0.0,2700.0,180.0
324,3,696129,1192697,10.0,5.0,300.0,540.0,600.0,2700.0,180.0
326,2,690055,1190659,6.0,5.0,300.0,540.0,0.0,2700.0,180.0
330,2,692768,1193721,5.0,5.0,300.0,540.0,0.0,2700.0,180.0
331,2,693560,1190776,10.0,5.0,300.0,540.0,0.0,2700.0,180.0
333,3,699791,1189352,5.0,5.0,300.0,540.0,600.0,2700.0,180.0
335,2,690400,1189393,10.0,5.0,300.0,540.0,0.0,2700.0,180.0
337,2,689940,1188782,7.0,5.0,300.0,540.0,0.0,2700.0,180.0
338,3,691220,1192578,8.0,5.0,300.0,540.0,600.0,2700.0,180.0
340,3,697457,1194420,7.0,5.0,300.0,540.0,600.0,2700.0,180.0
341,2,693462,1194615,7.0,5.0,300.0,540.0,0.0,2700.0,180.0
342,3,690907,1192265,5.0,5.0,300.0,540.0,600.0,2700.0,180.0
343,3,692696,1189687,7.0,5.0,300.0,540.0,600.0,2700.0,180.0
