ID,Type,X,Y,Demand,Service Time,Early,Latest,Deadline,FE Cap,SE Cap
83,3,688226,1194282,1.0,5.0,0.0,660.0,720.0,2700.0,180.0
84,2,690198,1193616,4.0,5.0,0.0,660.0,0.0,2700.0,180.0
88,3,690227,1196947,3.0,5.0,0.0,660.0,840.0,2700.0,180.0
89,2,689262,1192403,3.0,5.0,0.0,660.0,0.0,2700.0,180.0
90,2,686216,1200737,4.0,5.0,0.0,660.0,0.0,2700.0,180.0
92,2,691694,1202636,3.0,5.0,0.0,660.0,0.0,2700.0,180.0
97,2,686837,1202843,1.0,5.0,0.0,660.0,0.0,2700.0,180.0
100,2,684449,1195923,4.0,5.0,0.0,660.0,0.0,2700.0,180.0
101,3,690184,1193262,3.0,5.0,0.0,660.0,720.0,2700.0,180.0
102,2,688900,1195448,3.0,5.0,0.0,660.0,0.0,2700.0,180.0
104,2,689725,1192179,3.0,5.0,0.0,660.0,0.0,2700.0,180.0
105,2,688819,1193223,3.0,5.0,0.0,660.0,0.0,2700.0,180.0
106,2,693386,1198130,4.0,5.0,0.0,660.0,0.0,2700.0,180.0
107,2,688687,1204876,4.0,5.0,0.0,660.0,0.0,2700.0,180.0
108,2,687583,1194352,4.0,5.0,0.0,660.0,0.0,2700.0,180.0
109,2,690426,1201835,5.0,5.0,0.0,660.0,0.0,2700.0,180.0
111,2,689010,1191121,4.0,5.0,0.0,660.0,0.0,2700.0,180.0
112,3,688673,1202717,2.0,5.0,0.0,660.0,720.0,2700.0,180.0
113,2,695119,1201581,3.0,5.0,0.0,660.0,0.0,2700.0,180.0
114,2,689176,1193303,1.0,5.0,0.0,660.0,0.0,2700.0,180.0
115,2,688642,1196231,2.0,5.0,0.0,660.0,0.0,2700.0,180.0
117,2,687658,1197198,3.0,5.0,0.0,660.0,0.0,2700.0,180.0
119,2,689016,1196196,3.0,5.0,0.0,660.0,0.0,2700.0,180.0
123,2,686743,1194749,3.0,5.0,0.0,660.0,0.0,2700.0,180.0
125,2,689566,1192992,3.0,5.0,0.0,660.0,0.0,2700.0,180.0
126,2,687889,1193252,5.0,5.0,0.0,660.0,0.0,2700.0,180.0
128,2,688566,1197060,1.0,5.0,0.0,660.0,0.0,2700.0,180.0
129,3,690513,1197783,3.0,5.0,0.0,660.0,720.0,2700.0,180.0
131,3,687706,1198149,2.0,5.0,0.0,660.0,720.0,2700.0,180.0
133,2,689254,1200869,1.0,5.0,0.0,660.0,0.0,2700.0,180.0
134,2,691298,1201244,3.0,5.0,0.0,660.0,0.0,2700.0,180.0
135,2,686351,1196598,3.0,5.0,0.0,660.0,0.0,2700.0,180.0
136,2,689377,1206405,1.0,5.0,0.0,660.0,0.0,2700.0,180.0
139,2,693766,1197474,3.0,5.0,0.0,660.0,0.0,2700.0,180.0
140,2,691824,1196645,5.0,5.0,0.0,660.0,0.0,2700.0,180.0
142,2,686344,1197303,3.0,5.0,0.0,660.0,0.0,2700.0,180.0
143,3,692455,1196922,3.0,5.0,0.0,660.0,840.0,2700.0,180.0
144,2,690581,1195451,3.0,5.0,0.0,660.0,0.0,2700.0,180.0
147,3,688069,1192401,43.0,15.0,0.0,240.0,420.0,2700.0,180.0
148,3,689141,1194537,40.0,15.0,0.0,240.0,540.0,2700.0,180.0
151,3,693684,1202517,36.0,15.0,0.0,240.0,540.0,2700.0,180.0
153,3,687270,1191658,56.0,15.0,0.0,240.0,420.0,2700.0,180.0
154,2,690272,1193864,22.0,10.0,240.0,360.0,0.0,2700.0,180.0
155,2,689012,1192938,13.0,10.0,240.0,360.0,0.0,2700.0,180.0
159,2,689447,1197345,18.0,10.0,240.0,360.0,0.0,2700.0,180.0
161,2,688091,1192020,17.0,10.0,240.0,360.0,0.0,2700.0,180.0
163,2,689973,1206950,16.0,10.0,240.0,360.0,0.0,2700.0,180.0
164,2,692605,1198575,17.0,10.0,240.0,360.0,0.0,2700.0,180.0
165,2,685287,1188921,17.0,10.0,240.0,360.0,0.0,2700.0,180.0
166,2,687619,1191009,17.0,10.0,240.0,360.0,0.0,2700.0,180.0
167,2,688800,1192135,17.0,10.0,240.0,360.0,0.0,2700.0,180.0
168,2,689074,1194025,16.0,10.0,240.0,360.0,0.0,2700.0,180.0
169,2,687797,1193624,13.0,10.0,240.0,360.0,0.0,2700.0,180.0
170,2,690094,1193143,18.0,10.0,240.0,360.0,0.0,2700.0,180.0
171,2,689216,1197980,14.0,10.0,240.0,360.0,0.0,2700.0,180.0
172,2,691295,1194590,19.0,10.0,240.0,360.0,0.0,2700.0,180.0
177,2,688371,1201361,6.0,8.0,360.0,660.0,0.0,2700.0,180.0
178,2,684144,1191991,13.0,8.0,360.0,660.0,0.0,2700.0,180.0
180,2,689282,1193517,8.0,8.0,360.0,660.0,0.0,2700.0,180.0
182,2,688712,1196916,13.0,8.0,360.0,660.0,0.0,2700.0,180.0
184,3,685623,1193711,8.0,8.0,360.0,660.0,780.0,2700.0,180.0
186,3,689460,1196056,13.0,8.0,360.0,660.0,780.0,2700.0,180.0
187,2,691181,1195705,11.0,8.0,360.0,660.0,0.0,2700.0,180.0
191,3,692372,1195901,13.0,8.0,360.0,660.0,780.0,2700.0,180.0
193,2,684899,1193048,5.0,8.0,360.0,660.0,0.0,2700.0,180.0
195,2,689194,1192628,15.0,8.0,360.0,660.0,0.0,2700.0,180.0
198,3,688829,1192372,7.0,8.0,360.0,660.0,780.0,2700.0,180.0
199,2,689736,1194019,13.0,8.0,360.0,660.0,0.0,2700.0,180.0
200,2,689220,1195850,13.0,8.0,360.0,660.0,0.0,2700.0,180.0
204,3,692177,1197130,11.0,8.0,360.0,660.0,780.0,2700.0,180.0
208,2,688706,1190582,7.0,8.0,360.0,660.0,0.0,2700.0,180.0
209,2,686662,1191220,15.0,8.0,360.0,660.0,0.0,2700.0,180.0
210,3,690399,1194570,12.0,8.0,360.0,660.0,780.0,2700.0,180.0
212,2,688888,1196412,11.0,8.0,360.0,660.0,0.0,2700.0,180.0
214,2,686533,1195671,8.0,8.0,360.0,660.0,0.0,2700.0,180.0
215,3,690633,1193191,8.0,8.0,360.0,660.0,780.0,2700.0,180.0
220,2,687880,1201420,9.0,5.0,180.0,420.0,0.0,2700.0,180.0
223,3,688433,1196890,10.0,5.0,180.0,420.0,540.0,2700.0,180.0
224,2,692167,1195321,10.0,5.0,180.0,420.0,0.0,2700.0,180.0
225,2,682485,1191161,6.0,5.0,180.0,420.0,0.0,2700.0,180.0
226,2,691772,1194435,8.0,5.0,180.0,420.0,0.0,2700.0,180.0
230,3,682885,1194993,9.0,5.0,180.0,420.0,540.0,2700.0,180.0
231,2,691881,1196585,5.0,5.0,180.0,420.0,0.0,2700.0,180.0
232,3,689964,1195724,11.0,5.0,180.0,420.0,540.0,2700.0,180.0
233,2,688182,1195690,8.0,5.0,180.0,420.0,0.0,2700.0,180.0
234,2,688329,1196280,10.0,5.0,180.0,420.0,0.0,2700.0,180.0
235,2,692621,1196151,7.0,5.0,180.0,420.0,0.0,2700.0,180.0
236,3,688578,1194816,9.0,5.0,180.0,420.0,540.0,2700.0,180.0
237,2,690147,1192315,11.0,5.0,180.0,420.0,0.0,2700.0,180.0
238,3,691162,1194705,8.0,5.0,180.0,420.0,540.0,2700.0,180.0
242,2,688565,1192539,6.0,5.0,180.0,420.0,0.0,2700.0,180.0
243,2,689774,1204904,12.0,5.0,180.0,420.0,0.0,2700.0,180.0
244,2,690376,1193755,8.0,5.0,180.0,420.0,0.0,2700.0,180.0
245,2,687565,1194659,7.0,5.0,180.0,420.0,0.0,2700.0,180.0
248,2,691298,1194062,6.0,5.0,480.0,660.0,0.0,2700.0,180.0
251,3,688233,1197429,9.0,5.0,480.0,660.0,780.0,2700.0,180.0
254,3,690956,1193250,5.0,5.0,480.0,660.0,780.0,2700.0,180.0
255,2,688430,1194809,11.0,5.0,480.0,660.0,0.0,2700.0,180.0
257,2,687749,1196806,9.0,5.0,480.0,660.0,0.0,2700.0,180.0
258,2,689718,1194096,10.0,5.0,480.0,660.0,0.0,2700.0,180.0
262,3,690813,1193743,10.0,5.0,480.0,660.0,780.0,2700.0,180.0
263,2,690473,1192934,7.0,5.0,480.0,660.0,0.0,2700.0,180.0
264,2,688106,1196323,7.0,5.0,480.0,660.0,0.0,2700.0,180.0
266,2,688109,1193156,7.0,5.0,480.0,660.0,0.0,2700.0,180.0
268,3,690841,1195594,5.0,5.0,480.0,660.0,780.0,2700.0,180.0
270,2,687356,1190875,8.0,5.0,480.0,660.0,0.0,2700.0,180.0
272,2,688335,1190384,5.0,5.0,480.0,660.0,0.0,2700.0,180.0
273,3,690701,1194080,11.0,5.0,480.0,660.0,780.0,2700.0,180.0
276,2,689521,1195489,10.0,5.0,480.0,660.0,0.0,2700.0,180.0
279,2,688790,1198744,10.0,5.0,0.0,120.0,0.0,2700.0,180.0
280,3,685302,1198330,8.0,5.0,0.0,120.0,420.0,2700.0,180.0
282,2,690072,1205552,7.0,5.0,0.0,120.0,0.0,2700.0,180.0
283,3,687997,1198494,7.0,5.0,0.0,120.0,240.0,2700.0,180.0
285,2,685254,1193705,9.0,5.0,0.0,120.0,0.0,2700.0,180.0
287,3,689697,1199111,5.0,5.0,0.0,120.0,240.0,2700.0,180.0
288,2,692253,1194928,6.0,5.0,0.0,120.0,0.0,2700.0,180.0
289,2,687638,1197917,10.0,5.0,0.0,120.0,0.0,2700.0,180.0
292,2,692142,1203881,7.0,5.0,0.0,120.0,0.0,2700.0,180.0
293,2,690744,1195315,10.0,5.0,0.0,120.0,0.0,2700.0,180.0
294,2,684312,1196414,10.0,5.0,0.0,120.0,0.0,2700.0,180.0
295,2,691073,1195517,10.0,5.0,0.0,120.0,0.0,2700.0,180.0
297,3,690658,1200875,6.0,5.0,0.0,120.0,420.0,2700.0,180.0
298,2,689684,1195245,7.0,5.0,0.0,120.0,0.0,2700.0,180.0
299,2,687966,1194948,6.0,5.0,0.0,120.0,0.0,2700.0,180.0
300,2,691868,1195591,7.0,5.0,0.0,120.0,0.0,2700.0,180.0
301,3,683998,1198887,6.0,5.0,0.0,120.0,420.0,2700.0,180.0
305,3,688248,1190507,9.0,5.0,0.0,120.0,240.0,2700.0,180.0
306,2,684790,1196259,7.0,5.0,0.0,120.0,0.0,2700.0,180.0
310,2,689844,1191979,8.0,5.0,0.0,120.0,0.0,2700.0,180.0
311,3,689649,1192136,6.0,5.0,0.0,120.0,240.0,2700.0,180.0
314,2,690171,1198391,13.0,5.0,300.0,540.0,0.0,2700.0,180.0
319,3,689536,1191996,10.0,5.0,300.0,540.0,600.0,2700.0,180.0
320,2,689799,1195796,10.0,5.0,300.0,540.0,0.0,2700.0,180.0
321,2,687052,1190732,8.0,5.0,300.0,540.0,0.0,2700.0,180.0
323,2,690804,1199082,8.0,5.0,300.0,540.0,0.0,2700.0,180.0
325,2,689768,1193177,10.0,5.0,300.0,540.0,0.0,2700.0,180.0
327,3,689702,1192972,6.0,5.0,300.0,540.0,600.0,2700.0,180.0
328,3,687083,1201588,11.0,5.0,300.0,540.0,600.0,2700.0,180.0
329,3,690595,1203671,9.0,5.0,300.0,540.0,600.0,2700.0,180.0
332,2,688927,1192308,10.0,5.0,300.0,540.0,0.0,2700.0,180.0
334,3,688767,1198894,12.0,5.0,300.0,540.0,600.0,2700.0,180.0
336,3,693809,1202300,8.0,5.0,300.0,540.0,600.0,2700.0,180.0
339,2,686024,1194134,13.0,5.0,300.0,540.0,0.0,2700.0,180.0
344,2,693867,1197289,5.0,5.0,300.0,540.0,0.0,2700.0,180.0
