ID,Type,X,Y,Demand,Service Time,Early,Latest,Deadline,FE Cap,SE Cap
274,3,696620,13966,1.0,5.0,180.0,300.0,540.0,750.0,160.0
283,3,690414,13107,5.0,5.0,60.0,180.0,540.0,750.0,160.0
284,3,694585,11072,5.0,5.0,60.0,180.0,540.0,750.0,160.0
285,3,694585,11072,5.0,5.0,60.0,180.0,540.0,750.0,160.0
286,3,694585,11072,5.0,5.0,60.0,180.0,540.0,750.0,160.0
287,3,694585,11072,5.0,5.0,60.0,180.0,540.0,750.0,160.0
288,3,694585,11072,5.0,5.0,60.0,180.0,540.0,750.0,160.0
289,3,694585,11072,5.0,5.0,60.0,180.0,540.0,750.0,160.0
297,3,696174,13036,5.0,5.0,60.0,180.0,420.0,750.0,160.0
299,3,696899,13523,1.0,5.0,300.0,420.0,780.0,750.0,160.0
316,3,692920,13362,1.0,5.0,180.0,300.0,540.0,750.0,160.0
337,3,696736,14143,1.0,5.0,180.0,300.0,540.0,750.0,160.0
340,3,692593,12582,1.0,5.0,180.0,300.0,780.0,750.0,160.0
341,3,692030,12301,5.0,5.0,180.0,300.0,420.0,750.0,160.0
349,3,695160,14255,1.0,5.0,180.0,300.0,780.0,750.0,160.0
371,3,694695,11971,1.0,5.0,180.0,300.0,540.0,750.0,160.0
373,3,695773,13321,5.0,5.0,180.0,300.0,540.0,750.0,160.0
374,3,695099,12826,1.0,5.0,180.0,300.0,540.0,750.0,160.0
384,3,694042,12093,5.0,5.0,180.0,300.0,540.0,750.0,160.0
392,3,692987,13828,5.0,5.0,180.0,300.0,420.0,750.0,160.0
397,3,694950,11177,2.0,5.0,180.0,300.0,540.0,750.0,160.0
398,3,690822,12883,3.0,5.0,180.0,300.0,780.0,750.0,160.0
410,3,692741,13468,2.0,5.0,180.0,300.0,540.0,750.0,160.0
421,3,690840,13297,3.0,5.0,180.0,300.0,540.0,750.0,160.0
425,3,694908,14695,3.0,5.0,180.0,300.0,780.0,750.0,160.0
440,3,694908,14695,3.0,5.0,180.0,300.0,780.0,750.0,160.0
441,3,693062,11782,1.0,5.0,540.0,660.0,900.0,750.0,160.0
443,3,692215,12355,2.0,5.0,300.0,420.0,900.0,750.0,160.0
449,3,692357,12518,2.0,5.0,300.0,420.0,900.0,750.0,160.0
452,3,693979,16190,5.0,5.0,300.0,420.0,900.0,750.0,160.0
453,3,694748,10885,1.0,5.0,300.0,420.0,900.0,750.0,160.0
456,3,692903,13371,1.0,5.0,300.0,420.0,780.0,750.0,160.0
459,3,693029,13718,1.0,5.0,540.0,660.0,900.0,750.0,160.0
468,3,694230,14223,5.0,5.0,300.0,420.0,900.0,750.0,160.0
469,3,695264,13551,15.0,5.0,480.0,780.0,780.0,750.0,160.0
471,3,693580,11602,1.0,5.0,300.0,420.0,540.0,750.0,160.0
475,3,692801,13301,2.0,5.0,300.0,420.0,780.0,750.0,160.0
476,3,692318,11076,1.0,5.0,300.0,420.0,900.0,750.0,160.0
480,3,692573,12051,1.0,5.0,300.0,420.0,900.0,750.0,160.0
481,3,693874,11773,1.0,5.0,420.0,540.0,900.0,750.0,160.0
484,3,696064,12734,1.0,5.0,300.0,420.0,780.0,750.0,160.0
488,3,694711,10789,2.0,5.0,300.0,420.0,900.0,750.0,160.0
498,3,692677,13678,2.0,5.0,300.0,420.0,900.0,750.0,160.0
500,3,692564,12123,1.0,5.0,300.0,420.0,780.0,750.0,160.0
503,3,692236,11050,1.0,5.0,300.0,420.0,900.0,750.0,160.0
504,3,692887,13487,2.0,5.0,300.0,420.0,900.0,750.0,160.0
505,3,694609,14644,2.0,5.0,300.0,420.0,780.0,750.0,160.0
507,3,692887,13487,1.0,5.0,300.0,420.0,780.0,750.0,160.0
509,3,693765,14787,1.0,5.0,420.0,540.0,900.0,750.0,160.0
510,3,692431,12068,1.0,5.0,300.0,420.0,900.0,750.0,160.0
513,3,691839,12347,1.0,5.0,300.0,420.0,900.0,750.0,160.0
515,3,696614,11614,2.0,5.0,300.0,420.0,900.0,750.0,160.0
528,3,695119,11816,3.0,5.0,420.0,540.0,900.0,750.0,160.0
529,3,695282,13132,1.0,5.0,420.0,540.0,900.0,750.0,160.0
530,3,692887,13487,1.0,5.0,420.0,540.0,540.0,750.0,160.0
532,3,692887,13487,1.0,5.0,420.0,540.0,900.0,750.0,160.0
534,3,692887,13487,1.0,5.0,420.0,540.0,900.0,750.0,160.0
535,3,694317,14872,2.0,5.0,420.0,540.0,900.0,750.0,160.0
536,3,693891,15971,5.0,5.0,420.0,540.0,780.0,750.0,160.0
537,3,692045,12494,1.0,5.0,420.0,540.0,540.0,750.0,160.0
538,3,693154,13863,1.0,5.0,420.0,540.0,900.0,750.0,160.0
539,3,692045,12494,1.0,5.0,420.0,540.0,540.0,750.0,160.0
540,3,692045,12494,1.0,5.0,420.0,540.0,540.0,750.0,160.0
542,3,692045,12494,1.0,5.0,420.0,540.0,540.0,750.0,160.0
545,3,695492,12854,5.0,5.0,420.0,540.0,780.0,750.0,160.0
548,3,695952,14480,2.0,5.0,540.0,660.0,900.0,750.0,160.0
554,3,693445,10254,5.0,5.0,420.0,540.0,900.0,750.0,160.0
558,3,693445,10254,5.0,5.0,420.0,540.0,900.0,750.0,160.0
561,3,693445,10254,5.0,5.0,420.0,540.0,900.0,750.0,160.0
573,3,691849,13469,1.0,5.0,540.0,660.0,900.0,750.0,160.0
574,3,692805,12137,1.0,5.0,420.0,540.0,540.0,750.0,160.0
576,3,695834,13031,5.0,5.0,420.0,540.0,900.0,750.0,160.0
579,3,695160,14255,5.0,5.0,420.0,540.0,900.0,750.0,160.0
583,3,695055,13234,4.0,5.0,420.0,540.0,900.0,750.0,160.0
584,3,693563,13142,1.0,5.0,420.0,540.0,540.0,750.0,160.0
585,3,693563,13142,1.0,5.0,420.0,540.0,540.0,750.0,160.0
589,3,693563,13142,1.0,5.0,420.0,540.0,540.0,750.0,160.0
593,3,694646,15022,3.0,5.0,420.0,540.0,900.0,750.0,160.0
594,3,690351,13143,1.0,5.0,660.0,780.0,900.0,750.0,160.0
595,3,694646,15022,3.0,5.0,420.0,540.0,900.0,750.0,160.0
596,3,694646,15022,3.0,5.0,420.0,540.0,900.0,750.0,160.0
597,3,695561,10882,1.0,5.0,420.0,540.0,900.0,750.0,160.0
598,3,693563,13142,1.0,5.0,420.0,540.0,540.0,750.0,160.0
609,3,695066,12487,2.0,5.0,540.0,660.0,780.0,750.0,160.0
617,3,693891,15971,5.0,5.0,540.0,660.0,900.0,750.0,160.0
618,3,695593,14465,1.0,5.0,540.0,660.0,780.0,750.0,160.0
620,3,693235,11711,1.0,5.0,540.0,660.0,900.0,750.0,160.0
634,3,692540,14541,3.0,5.0,660.0,780.0,900.0,750.0,160.0
635,3,692540,14541,3.0,5.0,660.0,780.0,900.0,750.0,160.0
636,3,692540,14541,3.0,5.0,660.0,780.0,900.0,750.0,160.0
637,3,692982,12133,2.0,5.0,540.0,660.0,780.0,750.0,160.0
640,3,692540,14541,2.0,5.0,660.0,780.0,900.0,750.0,160.0
642,3,694377,11421,3.0,5.0,540.0,660.0,780.0,750.0,160.0
643,3,691902,13081,5.0,5.0,540.0,660.0,900.0,750.0,160.0
645,3,694326,11572,1.0,5.0,540.0,660.0,900.0,750.0,160.0
658,3,693331,14595,1.0,5.0,540.0,660.0,900.0,750.0,160.0
660,3,695092,12567,1.0,5.0,540.0,660.0,900.0,750.0,160.0
661,3,694801,14920,5.0,5.0,540.0,660.0,780.0,750.0,160.0
666,3,694945,10526,4.0,5.0,660.0,780.0,900.0,750.0,160.0
668,3,691649,12318,1.0,5.0,660.0,780.0,900.0,750.0,160.0
669,3,695058,12640,1.0,5.0,540.0,660.0,900.0,750.0,160.0
671,3,693768,12895,5.0,5.0,660.0,780.0,780.0,750.0,160.0
674,3,695733,11427,5.0,5.0,300.0,420.0,540.0,750.0,160.0
675,3,695733,11427,5.0,5.0,300.0,420.0,540.0,750.0,160.0
676,3,695733,11427,5.0,5.0,300.0,420.0,540.0,750.0,160.0
679,3,693476,13122,1.0,5.0,660.0,780.0,900.0,750.0,160.0
682,3,692112,12451,1.0,5.0,660.0,780.0,900.0,750.0,160.0
684,3,694659,12529,5.0,5.0,660.0,780.0,900.0,750.0,160.0
685,3,694659,12529,5.0,5.0,660.0,780.0,780.0,750.0,160.0
686,3,691802,13052,1.0,5.0,660.0,780.0,900.0,750.0,160.0
687,3,692351,11414,1.0,5.0,660.0,780.0,780.0,750.0,160.0
688,3,691802,13052,1.0,5.0,660.0,780.0,900.0,750.0,160.0
689,3,691802,13052,1.0,5.0,660.0,780.0,900.0,750.0,160.0
691,3,691802,13052,1.0,5.0,660.0,780.0,900.0,750.0,160.0
692,3,691746,13203,1.0,5.0,660.0,780.0,900.0,750.0,160.0
693,3,692987,13828,1.0,5.0,660.0,780.0,900.0,750.0,160.0
699,3,692248,12465,1.0,5.0,660.0,780.0,900.0,750.0,160.0
706,3,692987,13828,1.0,5.0,660.0,780.0,900.0,750.0,160.0
707,3,693740,13634,3.0,5.0,660.0,780.0,900.0,750.0,160.0
708,3,692987,13828,1.0,5.0,660.0,780.0,900.0,750.0,160.0
710,3,692987,13828,1.0,5.0,660.0,780.0,900.0,750.0,160.0
711,3,692987,13828,1.0,5.0,660.0,780.0,900.0,750.0,160.0
712,3,696312,14108,2.0,5.0,660.0,780.0,900.0,750.0,160.0
713,3,693563,13142,1.0,5.0,660.0,780.0,900.0,750.0,160.0
717,3,693277,13939,1.0,5.0,660.0,780.0,900.0,750.0,160.0
718,3,694224,11516,5.0,5.0,660.0,780.0,900.0,750.0,160.0
721,3,692743,14032,1.0,5.0,660.0,780.0,900.0,750.0,160.0
722,3,692743,14032,1.0,5.0,660.0,780.0,900.0,750.0,160.0
725,3,695160,14255,4.0,5.0,660.0,780.0,780.0,750.0,160.0
726,3,692743,14032,1.0,5.0,660.0,780.0,900.0,750.0,160.0
728,3,692743,14032,1.0,5.0,660.0,780.0,900.0,750.0,160.0
731,3,693492,15368,5.0,5.0,660.0,780.0,780.0,750.0,160.0
732,3,693277,13939,1.0,5.0,660.0,780.0,900.0,750.0,160.0
735,3,692454,13071,1.0,5.0,660.0,780.0,900.0,750.0,160.0
737,3,692561,14539,1.0,5.0,660.0,780.0,900.0,750.0,160.0
738,3,693557,9936,1.0,5.0,660.0,780.0,900.0,750.0,160.0
740,3,692561,14539,1.0,5.0,660.0,780.0,900.0,750.0,160.0
741,3,692540,14541,2.0,5.0,660.0,780.0,900.0,750.0,160.0
742,3,692561,14539,1.0,5.0,660.0,780.0,900.0,750.0,160.0
746,3,694429,15007,1.0,5.0,660.0,780.0,780.0,750.0,160.0
750,3,691607,14006,1.0,5.0,660.0,780.0,900.0,750.0,160.0
753,3,692995,10653,1.0,5.0,660.0,780.0,780.0,750.0,160.0
755,3,693277,13939,1.0,5.0,660.0,780.0,900.0,750.0,160.0
757,3,694224,11516,5.0,5.0,660.0,780.0,900.0,750.0,160.0
764,3,692737,12899,3.0,5.0,660.0,780.0,900.0,750.0,160.0
765,3,693492,15368,5.0,5.0,660.0,780.0,900.0,750.0,160.0
766,3,690948,12175,1.0,5.0,660.0,780.0,900.0,750.0,160.0
769,3,690087,12579,1.0,5.0,660.0,780.0,900.0,750.0,160.0
771,3,693768,12895,5.0,5.0,660.0,780.0,780.0,750.0,160.0
772,3,694429,15007,3.0,5.0,660.0,780.0,780.0,750.0,160.0
775,3,690087,12579,1.0,5.0,660.0,780.0,900.0,750.0,160.0
782,2,696287,12123,4.0,5.0,540.0,660.0,0.0,750.0,160.0
790,2,694384,11315,3.0,5.0,540.0,660.0,0.0,750.0,160.0
793,2,695578,13381,1.0,5.0,540.0,660.0,0.0,750.0,160.0
794,2,696178,11602,5.0,5.0,540.0,660.0,0.0,750.0,160.0
795,2,691446,13660,1.0,5.0,540.0,660.0,0.0,750.0,160.0
800,2,694060,11405,1.0,5.0,540.0,660.0,0.0,750.0,160.0
807,2,693430,11970,1.0,5.0,540.0,660.0,0.0,750.0,160.0
810,2,693513,12254,1.0,5.0,660.0,900.0,0.0,750.0,160.0
811,2,695390,12450,1.0,5.0,180.0,420.0,0.0,750.0,160.0
813,2,695229,13151,1.0,5.0,540.0,660.0,0.0,750.0,160.0
815,2,694368,11961,2.0,5.0,540.0,660.0,0.0,750.0,160.0
819,2,693034,12889,1.0,5.0,540.0,660.0,0.0,750.0,160.0
820,2,695713,17166,1.0,5.0,540.0,660.0,0.0,750.0,160.0
822,2,693034,12889,1.0,5.0,540.0,660.0,0.0,750.0,160.0
829,2,694814,10880,1.0,5.0,180.0,420.0,0.0,750.0,160.0
830,2,691980,12101,1.0,5.0,540.0,660.0,0.0,750.0,160.0
831,2,693769,12894,1.0,5.0,540.0,660.0,0.0,750.0,160.0
832,2,693221,10375,4.0,5.0,660.0,900.0,0.0,750.0,160.0
834,2,694330,12873,1.0,5.0,540.0,660.0,0.0,750.0,160.0
839,2,692861,13651,5.0,5.0,180.0,420.0,0.0,750.0,160.0
841,2,689403,12989,7.0,5.0,660.0,900.0,0.0,750.0,160.0
843,2,694217,12340,1.0,5.0,180.0,420.0,0.0,750.0,160.0
846,2,691980,12101,5.0,5.0,540.0,660.0,0.0,750.0,160.0
854,2,691980,12101,1.0,5.0,540.0,660.0,0.0,750.0,160.0
857,2,695795,13874,1.0,5.0,180.0,420.0,0.0,750.0,160.0
858,2,692366,10880,1.0,5.0,540.0,660.0,0.0,750.0,160.0
864,2,694917,11395,1.0,5.0,660.0,900.0,0.0,750.0,160.0
869,2,694947,12717,1.0,5.0,180.0,420.0,0.0,750.0,160.0
870,2,693638,10354,1.0,5.0,180.0,420.0,0.0,750.0,160.0
874,2,694807,14066,4.0,5.0,180.0,420.0,0.0,750.0,160.0
876,2,692806,14616,1.0,5.0,540.0,660.0,0.0,750.0,160.0
881,2,694929,11206,5.0,5.0,180.0,420.0,0.0,750.0,160.0
884,2,692079,11361,1.0,5.0,180.0,420.0,0.0,750.0,160.0
885,2,695641,14222,3.0,5.0,540.0,660.0,0.0,750.0,160.0
887,2,696035,14588,1.0,5.0,180.0,420.0,0.0,750.0,160.0
893,2,693880,10341,1.0,5.0,540.0,660.0,0.0,750.0,160.0
904,2,695763,14049,1.0,5.0,180.0,420.0,0.0,750.0,160.0
917,2,693029,13718,5.0,5.0,180.0,420.0,0.0,750.0,160.0
920,2,693029,13718,5.0,5.0,180.0,420.0,0.0,750.0,160.0
921,2,693074,12321,2.0,5.0,660.0,900.0,0.0,750.0,160.0
923,2,696131,13869,1.0,5.0,180.0,420.0,0.0,750.0,160.0
924,2,693221,10375,1.0,5.0,180.0,420.0,0.0,750.0,160.0
927,2,696392,14057,3.0,5.0,540.0,660.0,0.0,750.0,160.0
935,2,693360,10838,3.0,5.0,180.0,420.0,0.0,750.0,160.0
936,2,692171,13663,1.0,5.0,540.0,660.0,0.0,750.0,160.0
937,2,696292,13605,1.0,5.0,660.0,900.0,0.0,750.0,160.0
941,2,692755,11403,1.0,5.0,180.0,420.0,0.0,750.0,160.0
948,2,696471,12287,2.0,5.0,180.0,420.0,0.0,750.0,160.0
954,2,693029,13718,1.0,5.0,180.0,420.0,0.0,750.0,160.0
955,2,696066,11443,1.0,5.0,540.0,660.0,0.0,750.0,160.0
957,2,695215,15293,1.0,5.0,180.0,420.0,0.0,750.0,160.0
958,2,692982,12133,1.0,5.0,180.0,420.0,0.0,750.0,160.0
967,2,694713,15610,1.0,5.0,540.0,660.0,0.0,750.0,160.0
969,2,694277,10142,1.0,5.0,540.0,660.0,0.0,750.0,160.0
972,2,693562,12457,1.0,5.0,540.0,660.0,0.0,750.0,160.0
976,2,695160,14255,1.0,5.0,180.0,420.0,0.0,750.0,160.0
980,2,693007,13493,1.0,5.0,540.0,660.0,0.0,750.0,160.0
981,2,694886,14324,1.0,5.0,540.0,660.0,0.0,750.0,160.0
983,2,695103,12053,1.0,5.0,540.0,660.0,0.0,750.0,160.0
986,2,692248,12465,1.0,5.0,540.0,660.0,0.0,750.0,160.0
994,2,693021,11534,1.0,5.0,660.0,900.0,0.0,750.0,160.0
995,2,693880,10341,1.0,5.0,540.0,660.0,0.0,750.0,160.0
996,2,693021,11534,1.0,5.0,540.0,660.0,0.0,750.0,160.0
998,2,692619,13570,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1006,2,693918,12289,3.0,5.0,180.0,420.0,0.0,750.0,160.0
1010,2,695683,14823,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1011,2,693436,13876,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1014,2,693368,14730,3.0,5.0,180.0,420.0,0.0,750.0,160.0
1021,2,692427,14943,3.0,5.0,540.0,660.0,0.0,750.0,160.0
1026,2,692573,12051,5.0,5.0,540.0,660.0,0.0,750.0,160.0
1031,2,696461,12891,3.0,5.0,540.0,660.0,0.0,750.0,160.0
1034,2,692817,13302,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1038,2,692584,11379,5.0,5.0,540.0,660.0,0.0,750.0,160.0
1040,2,691614,12714,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1041,2,693755,13694,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1050,2,693101,11113,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1051,2,695077,15426,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1064,2,693100,10972,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1066,2,694727,15519,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1071,2,695160,14255,3.0,5.0,180.0,420.0,0.0,750.0,160.0
1075,2,693466,11971,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1076,2,693547,13300,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1081,2,692449,11518,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1082,2,694131,11275,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1087,2,694220,16171,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1090,2,690986,13170,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1091,2,694148,12356,15.0,5.0,540.0,660.0,0.0,750.0,160.0
1093,2,693880,10341,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1095,2,693311,11550,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1098,2,694240,10228,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1104,2,693027,11723,5.0,5.0,180.0,420.0,0.0,750.0,160.0
1108,2,690902,12461,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1111,2,693328,11843,4.0,5.0,540.0,660.0,0.0,750.0,160.0
1112,2,696001,12009,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1113,2,693675,10499,5.0,5.0,180.0,420.0,0.0,750.0,160.0
1123,2,692738,11375,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1126,2,693765,12557,4.0,5.0,180.0,420.0,0.0,750.0,160.0
1127,2,694220,16171,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1129,2,691222,13033,4.0,5.0,180.0,420.0,0.0,750.0,160.0
1134,2,694137,15978,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1139,2,696618,13544,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1140,2,694695,11971,2.0,5.0,180.0,420.0,0.0,750.0,160.0
1144,2,693038,12765,2.0,5.0,540.0,660.0,0.0,750.0,160.0
1146,2,695160,14255,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1147,2,695789,14249,5.0,5.0,540.0,660.0,0.0,750.0,160.0
1149,2,695789,14249,4.0,5.0,540.0,660.0,0.0,750.0,160.0
1150,2,693025,12876,3.0,5.0,540.0,660.0,0.0,750.0,160.0
1151,2,695789,14249,4.0,5.0,540.0,660.0,0.0,750.0,160.0
1152,2,695875,11466,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1155,2,693025,12876,4.0,5.0,540.0,660.0,0.0,750.0,160.0
1169,2,691146,12186,4.0,5.0,180.0,420.0,0.0,750.0,160.0
1170,2,693361,12355,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1174,2,693070,14042,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1175,2,695512,14015,5.0,5.0,180.0,420.0,0.0,750.0,160.0
1179,2,691768,10678,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1182,2,693148,13755,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1183,2,693816,12947,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1184,2,692971,12999,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1194,2,693602,11928,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1197,2,690739,12800,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1204,2,695103,12053,5.0,5.0,540.0,660.0,0.0,750.0,160.0
1205,2,693070,14042,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1207,2,695583,13679,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1209,2,695550,15104,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1217,2,696554,12642,3.0,5.0,540.0,660.0,0.0,750.0,160.0
1222,2,696410,13366,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1225,2,696191,14185,3.0,5.0,180.0,420.0,0.0,750.0,160.0
1231,2,692755,11403,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1233,2,691979,12069,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1235,2,693011,11327,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1240,2,694448,11433,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1246,2,694620,14157,4.0,5.0,540.0,660.0,0.0,750.0,160.0
1249,2,694626,13460,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1251,2,695160,14255,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1252,2,696803,13885,3.0,5.0,540.0,660.0,0.0,750.0,160.0
1253,2,692581,11766,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1254,2,696682,13624,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1257,2,692325,10984,5.0,5.0,180.0,420.0,0.0,750.0,160.0
1259,2,694814,10880,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1260,2,693880,10341,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1261,2,694814,10880,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1263,2,696821,13162,3.0,5.0,180.0,420.0,0.0,750.0,160.0
1265,2,690904,11241,4.0,5.0,540.0,660.0,0.0,750.0,160.0
1267,2,695712,13906,2.0,5.0,180.0,420.0,0.0,750.0,160.0
1268,2,694695,11971,2.0,5.0,180.0,420.0,0.0,750.0,160.0
1269,2,690822,12883,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1273,2,692244,11972,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1275,2,692305,14258,1.0,5.0,540.0,660.0,0.0,750.0,160.0
