ID,Type,X,Y,Demand,Service Time,Early,Latest,Deadline,FE Cap,SE Cap
314,3,700313,3834,1.0,5.0,60.0,180.0,540.0,750.0,160.0
315,3,695216,9338,5.0,5.0,60.0,180.0,540.0,750.0,160.0
317,3,693828,8292,4.0,5.0,180.0,300.0,540.0,750.0,160.0
320,3,694195,9796,1.0,5.0,180.0,300.0,780.0,750.0,160.0
330,3,696550,11408,1.0,5.0,180.0,300.0,540.0,750.0,160.0
331,3,694889,7175,2.0,5.0,300.0,420.0,780.0,750.0,160.0
335,3,704207,9653,5.0,5.0,180.0,300.0,540.0,750.0,160.0
338,3,695827,9907,2.0,5.0,180.0,300.0,540.0,750.0,160.0
339,3,696937,9707,2.0,5.0,180.0,300.0,780.0,750.0,160.0
344,3,704207,9653,5.0,5.0,180.0,300.0,420.0,750.0,160.0
351,3,697219,8259,1.0,5.0,180.0,300.0,540.0,750.0,160.0
353,3,694971,9650,5.0,5.0,180.0,300.0,780.0,750.0,160.0
355,3,696451,6354,1.0,5.0,180.0,300.0,540.0,750.0,160.0
359,3,695843,9763,1.0,5.0,180.0,300.0,420.0,750.0,160.0
363,3,695342,10295,1.0,5.0,180.0,300.0,540.0,750.0,160.0
367,3,696509,5349,1.0,5.0,180.0,300.0,540.0,750.0,160.0
369,3,697219,8259,1.0,5.0,180.0,300.0,780.0,750.0,160.0
377,3,696881,9450,1.0,5.0,180.0,300.0,540.0,750.0,160.0
379,3,700313,3834,1.0,5.0,180.0,300.0,420.0,750.0,160.0
380,3,697010,8774,4.0,5.0,420.0,540.0,780.0,750.0,160.0
381,3,693697,7031,2.0,5.0,180.0,300.0,780.0,750.0,160.0
383,3,697068,4644,1.0,5.0,180.0,300.0,540.0,750.0,160.0
385,3,694194,5242,1.0,5.0,180.0,300.0,540.0,750.0,160.0
389,3,696049,5775,1.0,5.0,180.0,300.0,540.0,750.0,160.0
390,3,693593,5705,1.0,5.0,180.0,300.0,540.0,750.0,160.0
394,3,696550,11408,1.0,5.0,180.0,300.0,540.0,750.0,160.0
405,3,696357,7721,2.0,5.0,180.0,300.0,540.0,750.0,160.0
406,3,693991,6884,5.0,5.0,180.0,300.0,420.0,750.0,160.0
407,3,697679,5230,1.0,5.0,180.0,300.0,540.0,750.0,160.0
409,3,696360,9724,1.0,5.0,180.0,300.0,540.0,750.0,160.0
411,3,694468,7836,4.0,5.0,180.0,300.0,420.0,750.0,160.0
428,3,696220,4778,1.0,5.0,180.0,300.0,420.0,750.0,160.0
434,3,695843,9763,1.0,5.0,180.0,300.0,540.0,750.0,160.0
445,3,700313,3834,1.0,5.0,300.0,420.0,900.0,750.0,160.0
446,3,697293,7950,1.0,5.0,300.0,420.0,900.0,750.0,160.0
447,3,695843,9763,1.0,5.0,300.0,420.0,540.0,750.0,160.0
450,3,697438,5578,5.0,5.0,300.0,420.0,780.0,750.0,160.0
470,3,697118,4511,1.0,5.0,300.0,420.0,780.0,750.0,160.0
474,3,696550,11408,1.0,5.0,300.0,420.0,900.0,750.0,160.0
478,3,697459,8944,1.0,5.0,300.0,420.0,900.0,750.0,160.0
479,3,696481,9339,2.0,5.0,300.0,420.0,780.0,750.0,160.0
489,3,696049,5775,1.0,5.0,300.0,420.0,900.0,750.0,160.0
491,3,696049,5775,1.0,5.0,300.0,420.0,900.0,750.0,160.0
492,3,696049,5775,1.0,5.0,300.0,420.0,900.0,750.0,160.0
493,3,704207,9653,1.0,5.0,300.0,420.0,780.0,750.0,160.0
495,3,696956,4973,1.0,5.0,300.0,420.0,780.0,750.0,160.0
496,3,693830,5638,2.0,5.0,300.0,420.0,900.0,750.0,160.0
499,3,696550,11408,1.0,5.0,300.0,420.0,900.0,750.0,160.0
502,3,695843,9763,7.0,5.0,480.0,780.0,780.0,750.0,160.0
506,3,695920,6618,1.0,5.0,300.0,420.0,900.0,750.0,160.0
512,3,697105,10771,1.0,5.0,300.0,420.0,900.0,750.0,160.0
518,3,695107,6986,1.0,5.0,420.0,540.0,900.0,750.0,160.0
522,3,693835,5911,2.0,5.0,420.0,540.0,900.0,750.0,160.0
523,3,695607,10685,1.0,5.0,420.0,540.0,900.0,750.0,160.0
524,3,695832,9783,3.0,5.0,420.0,540.0,780.0,750.0,160.0
525,3,704207,9653,1.0,5.0,540.0,660.0,780.0,750.0,160.0
531,3,697323,5763,1.0,5.0,420.0,540.0,900.0,750.0,160.0
541,3,704207,9653,1.0,5.0,540.0,660.0,780.0,750.0,160.0
543,3,704207,9653,1.0,5.0,540.0,660.0,780.0,750.0,160.0
546,3,704207,9653,1.0,5.0,540.0,660.0,780.0,750.0,160.0
549,3,704207,9653,1.0,5.0,540.0,660.0,780.0,750.0,160.0
551,3,704207,9653,1.0,5.0,540.0,660.0,780.0,750.0,160.0
556,3,704207,9653,3.0,5.0,540.0,660.0,780.0,750.0,160.0
557,3,704207,9653,1.0,5.0,540.0,660.0,780.0,750.0,160.0
560,3,704207,9653,1.0,5.0,540.0,660.0,780.0,750.0,160.0
564,3,697236,8587,2.0,5.0,420.0,540.0,780.0,750.0,160.0
565,3,696505,10205,3.0,5.0,660.0,780.0,780.0,750.0,160.0
567,3,704207,9653,1.0,5.0,420.0,540.0,900.0,750.0,160.0
568,3,696505,10205,1.0,5.0,660.0,780.0,780.0,750.0,160.0
571,3,700313,3834,5.0,5.0,420.0,540.0,780.0,750.0,160.0
577,3,695842,9747,3.0,5.0,420.0,540.0,780.0,750.0,160.0
582,3,696540,7530,1.0,5.0,420.0,540.0,900.0,750.0,160.0
587,3,696776,4196,1.0,5.0,420.0,540.0,900.0,750.0,160.0
591,3,695920,6618,1.0,5.0,420.0,540.0,900.0,750.0,160.0
599,3,695042,9701,5.0,5.0,660.0,780.0,780.0,750.0,160.0
616,3,697450,8487,1.0,5.0,540.0,660.0,900.0,750.0,160.0
621,3,697523,9798,1.0,5.0,540.0,660.0,780.0,750.0,160.0
622,3,696773,8238,2.0,5.0,540.0,660.0,900.0,750.0,160.0
632,3,694189,9469,16.0,5.0,480.0,780.0,900.0,750.0,160.0
641,3,698247,7362,3.0,5.0,540.0,660.0,780.0,750.0,160.0
647,3,704207,9653,5.0,5.0,660.0,780.0,900.0,750.0,160.0
648,3,695574,10220,1.0,5.0,540.0,660.0,780.0,750.0,160.0
652,3,694914,9751,5.0,5.0,540.0,660.0,900.0,750.0,160.0
654,3,695535,10083,4.0,5.0,540.0,660.0,900.0,750.0,160.0
670,3,694416,7920,1.0,5.0,540.0,660.0,780.0,750.0,160.0
677,3,700313,3834,5.0,5.0,540.0,660.0,900.0,750.0,160.0
681,3,700313,3834,5.0,5.0,660.0,780.0,780.0,750.0,160.0
697,3,696886,4862,1.0,5.0,660.0,780.0,780.0,750.0,160.0
700,3,696913,8162,2.0,5.0,660.0,780.0,900.0,750.0,160.0
701,3,696913,8162,1.0,5.0,660.0,780.0,900.0,750.0,160.0
702,3,696913,8162,1.0,5.0,660.0,780.0,900.0,750.0,160.0
703,3,696913,8162,1.0,5.0,660.0,780.0,900.0,750.0,160.0
704,3,696913,8162,1.0,5.0,660.0,780.0,900.0,750.0,160.0
705,3,696913,8162,1.0,5.0,660.0,780.0,900.0,750.0,160.0
716,3,696040,5600,2.0,5.0,660.0,780.0,900.0,750.0,160.0
719,3,696031,8310,1.0,5.0,660.0,780.0,900.0,750.0,160.0
736,3,704207,9653,2.0,5.0,660.0,780.0,900.0,750.0,160.0
754,3,695826,9368,1.0,5.0,660.0,780.0,900.0,750.0,160.0
767,3,694125,5502,1.0,5.0,660.0,780.0,900.0,750.0,160.0
773,3,695599,5691,1.0,5.0,660.0,780.0,900.0,750.0,160.0
774,3,695843,9763,1.0,5.0,660.0,780.0,900.0,750.0,160.0
778,3,696995,10562,1.0,5.0,660.0,780.0,900.0,750.0,160.0
779,3,696953,4125,1.0,5.0,660.0,780.0,780.0,750.0,160.0
781,2,696781,9867,1.0,5.0,180.0,420.0,0.0,750.0,160.0
784,2,696773,7481,1.0,5.0,180.0,420.0,0.0,750.0,160.0
787,2,697684,10392,1.0,5.0,540.0,660.0,0.0,750.0,160.0
788,2,695342,10295,4.0,5.0,540.0,660.0,0.0,750.0,160.0
789,2,695151,9710,1.0,5.0,540.0,660.0,0.0,750.0,160.0
791,2,696501,9110,1.0,5.0,540.0,660.0,0.0,750.0,160.0
797,2,697392,9283,1.0,5.0,540.0,660.0,0.0,750.0,160.0
798,2,696474,10301,1.0,5.0,660.0,900.0,0.0,750.0,160.0
804,2,694788,7787,5.0,5.0,540.0,660.0,0.0,750.0,160.0
808,2,698523,8100,1.0,5.0,540.0,660.0,0.0,750.0,160.0
812,2,696754,5497,1.0,5.0,540.0,660.0,0.0,750.0,160.0
814,2,694336,8235,1.0,5.0,180.0,420.0,0.0,750.0,160.0
833,2,696872,4334,1.0,5.0,180.0,420.0,0.0,750.0,160.0
836,2,696582,9042,1.0,5.0,540.0,660.0,0.0,750.0,160.0
840,2,693750,8065,4.0,5.0,540.0,660.0,0.0,750.0,160.0
842,2,693750,8065,4.0,5.0,540.0,660.0,0.0,750.0,160.0
848,2,694312,7263,1.0,5.0,180.0,420.0,0.0,750.0,160.0
849,2,694484,9952,1.0,5.0,180.0,420.0,0.0,750.0,160.0
850,2,693725,8535,1.0,5.0,180.0,420.0,0.0,750.0,160.0
851,2,698440,8937,5.0,5.0,180.0,420.0,0.0,750.0,160.0
862,2,696330,6739,1.0,5.0,180.0,420.0,0.0,750.0,160.0
872,2,696345,10489,1.0,5.0,180.0,420.0,0.0,750.0,160.0
875,2,695340,8930,1.0,5.0,180.0,420.0,0.0,750.0,160.0
877,2,697099,11087,1.0,5.0,180.0,420.0,0.0,750.0,160.0
880,2,695797,6480,1.0,5.0,180.0,420.0,0.0,750.0,160.0
891,2,695307,9032,1.0,5.0,180.0,420.0,0.0,750.0,160.0
894,2,696192,8236,3.0,5.0,540.0,660.0,0.0,750.0,160.0
896,2,694267,5954,1.0,5.0,180.0,420.0,0.0,750.0,160.0
905,2,696969,8789,5.0,5.0,540.0,660.0,0.0,750.0,160.0
908,2,698367,8517,5.0,5.0,180.0,420.0,0.0,750.0,160.0
911,2,698370,8500,1.0,5.0,180.0,420.0,0.0,750.0,160.0
913,2,698370,8500,5.0,5.0,180.0,420.0,0.0,750.0,160.0
925,2,694648,6981,4.0,5.0,540.0,660.0,0.0,750.0,160.0
928,2,696869,9227,4.0,5.0,180.0,420.0,0.0,750.0,160.0
930,2,697312,8079,5.0,5.0,540.0,660.0,0.0,750.0,160.0
931,2,693413,6742,1.0,5.0,180.0,420.0,0.0,750.0,160.0
932,2,704207,9653,1.0,5.0,180.0,420.0,0.0,750.0,160.0
938,2,698138,9311,5.0,5.0,180.0,420.0,0.0,750.0,160.0
940,2,695654,6458,3.0,5.0,180.0,420.0,0.0,750.0,160.0
946,2,696250,4766,5.0,5.0,180.0,420.0,0.0,750.0,160.0
949,2,695171,8030,3.0,5.0,180.0,420.0,0.0,750.0,160.0
952,2,693675,5990,1.0,5.0,180.0,420.0,0.0,750.0,160.0
956,2,697144,5932,5.0,5.0,180.0,420.0,0.0,750.0,160.0
961,2,694157,6543,1.0,5.0,540.0,660.0,0.0,750.0,160.0
964,2,694464,8007,3.0,5.0,180.0,420.0,0.0,750.0,160.0
971,2,694228,6483,5.0,5.0,180.0,420.0,0.0,750.0,160.0
979,2,696443,10221,5.0,5.0,540.0,660.0,0.0,750.0,160.0
982,2,697145,4331,1.0,5.0,180.0,420.0,0.0,750.0,160.0
984,2,697131,5617,1.0,5.0,540.0,660.0,0.0,750.0,160.0
985,2,695827,7110,1.0,5.0,180.0,420.0,0.0,750.0,160.0
987,2,694239,9804,1.0,5.0,180.0,420.0,0.0,750.0,160.0
991,2,698271,7696,1.0,5.0,180.0,420.0,0.0,750.0,160.0
997,2,695942,6816,2.0,5.0,180.0,420.0,0.0,750.0,160.0
1009,2,697085,10921,5.0,5.0,180.0,420.0,0.0,750.0,160.0
1012,2,693959,7933,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1013,2,693959,7933,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1016,2,697001,6599,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1019,2,697355,8323,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1024,2,694315,8040,3.0,5.0,180.0,420.0,0.0,750.0,160.0
1025,2,697132,8652,5.0,5.0,180.0,420.0,0.0,750.0,160.0
1033,2,695645,7880,3.0,5.0,180.0,420.0,0.0,750.0,160.0
1037,2,697131,5617,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1043,2,693861,5861,5.0,5.0,540.0,660.0,0.0,750.0,160.0
1044,2,697144,5932,3.0,5.0,180.0,420.0,0.0,750.0,160.0
1047,2,695645,7880,3.0,5.0,180.0,420.0,0.0,750.0,160.0
1054,2,697461,8668,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1055,2,696183,9409,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1056,2,694604,9827,5.0,5.0,540.0,660.0,0.0,750.0,160.0
1057,2,694604,9827,5.0,5.0,540.0,660.0,0.0,750.0,160.0
1058,2,696509,5349,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1062,2,696360,7739,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1067,2,695173,8454,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1069,2,693999,5187,5.0,5.0,540.0,660.0,0.0,750.0,160.0
1070,2,694742,9918,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1073,2,696763,10095,3.0,5.0,180.0,420.0,0.0,750.0,160.0
1079,2,694774,10505,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1086,2,697643,9002,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1088,2,697643,9002,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1092,2,695626,9774,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1097,2,696320,9900,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1100,2,697864,5571,2.0,5.0,180.0,420.0,0.0,750.0,160.0
1102,2,697949,8135,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1109,2,694902,6768,2.0,5.0,180.0,420.0,0.0,750.0,160.0
1114,2,696418,8649,5.0,5.0,540.0,660.0,0.0,750.0,160.0
1117,2,697128,7522,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1122,2,693581,8301,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1131,2,698121,8442,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1133,2,696286,8901,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1154,2,693664,6310,2.0,5.0,180.0,420.0,0.0,750.0,160.0
1156,2,696844,9713,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1159,2,695824,6012,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1164,2,693667,10097,5.0,5.0,180.0,420.0,0.0,750.0,160.0
1166,2,694315,9639,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1168,2,700313,3834,2.0,5.0,180.0,420.0,0.0,750.0,160.0
1171,2,697823,7169,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1172,2,696008,8547,5.0,5.0,540.0,660.0,0.0,750.0,160.0
1178,2,697312,8079,5.0,5.0,180.0,420.0,0.0,750.0,160.0
1180,2,698436,8266,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1181,2,696977,11049,3.0,5.0,180.0,420.0,0.0,750.0,160.0
1186,2,694358,8995,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1187,2,698436,8266,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1189,2,698436,8266,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1190,2,695694,5749,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1192,2,698436,8266,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1193,2,698436,8266,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1195,2,694791,10191,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1198,2,694582,7437,5.0,5.0,180.0,420.0,0.0,750.0,160.0
1201,2,700313,3834,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1206,2,696509,5349,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1208,2,693620,7631,5.0,5.0,180.0,420.0,0.0,750.0,160.0
1211,2,697177,9819,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1213,2,697524,8064,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1215,2,695738,6502,2.0,5.0,540.0,660.0,0.0,750.0,160.0
1218,2,697657,8141,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1224,2,697720,7979,5.0,5.0,180.0,420.0,0.0,750.0,160.0
1226,2,693581,8301,2.0,5.0,540.0,660.0,0.0,750.0,160.0
1229,2,695962,5678,2.0,5.0,540.0,660.0,0.0,750.0,160.0
1230,2,695962,5678,3.0,5.0,540.0,660.0,0.0,750.0,160.0
1232,2,694974,10037,5.0,5.0,540.0,660.0,0.0,750.0,160.0
1234,2,696115,5277,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1236,2,693590,10118,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1239,2,696035,8286,5.0,5.0,540.0,660.0,0.0,750.0,160.0
1242,2,696136,9877,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1244,2,697312,8079,5.0,5.0,540.0,660.0,0.0,750.0,160.0
1248,2,696008,8547,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1272,2,695647,10110,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1274,2,694197,9414,5.0,5.0,540.0,660.0,0.0,750.0,160.0
1285,2,695756,7999,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1286,2,695290,6938,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1287,2,698052,6127,5.0,5.0,540.0,660.0,0.0,750.0,160.0
1293,2,698070,8644,5.0,5.0,540.0,660.0,0.0,750.0,160.0
1295,2,698052,6127,5.0,5.0,540.0,660.0,0.0,750.0,160.0
1301,2,695185,10401,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1302,2,696109,7739,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1311,2,695667,7649,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1319,2,697385,5109,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1322,2,696680,10820,2.0,5.0,540.0,660.0,0.0,750.0,160.0
1324,2,693926,8620,5.0,5.0,180.0,420.0,0.0,750.0,160.0
1329,2,696502,11154,2.0,5.0,540.0,660.0,0.0,750.0,160.0
1332,2,695677,8792,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1333,2,694289,6538,5.0,5.0,540.0,660.0,0.0,750.0,160.0
1341,2,698271,7696,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1347,2,694788,7787,5.0,5.0,180.0,420.0,0.0,750.0,160.0
1348,2,694788,7787,5.0,5.0,180.0,420.0,0.0,750.0,160.0
1356,2,697990,7445,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1360,2,696307,7456,5.0,5.0,180.0,420.0,0.0,750.0,160.0
1361,2,695315,8024,5.0,5.0,180.0,420.0,0.0,750.0,160.0
1362,2,693846,5579,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1367,2,697600,7025,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1368,2,695129,7499,5.0,5.0,540.0,660.0,0.0,750.0,160.0
1370,2,696320,9900,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1372,2,696677,9207,5.0,5.0,180.0,420.0,0.0,750.0,160.0
1375,2,695925,11215,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1378,2,696340,3718,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1379,2,698059,6958,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1380,2,698059,6958,5.0,5.0,540.0,660.0,0.0,750.0,160.0
1381,2,693409,5541,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1389,2,697117,5134,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1390,2,697117,5134,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1404,2,695077,5351,5.0,5.0,180.0,420.0,0.0,750.0,160.0
1407,2,694404,7033,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1415,2,694324,8245,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1417,2,695135,10395,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1423,2,700756,6392,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1427,2,696867,8081,5.0,5.0,180.0,420.0,0.0,750.0,160.0
1428,2,696496,4929,5.0,5.0,180.0,420.0,0.0,750.0,160.0
1429,2,696326,10438,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1436,2,697687,6856,5.0,5.0,180.0,420.0,0.0,750.0,160.0
1437,2,695342,10361,5.0,5.0,180.0,420.0,0.0,750.0,160.0
1440,2,695897,7500,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1459,2,696178,9701,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1464,2,695630,10904,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1466,2,695604,9437,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1468,2,697045,10654,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1471,2,694916,4843,4.0,5.0,540.0,660.0,0.0,750.0,160.0
1473,2,696178,9701,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1475,2,697572,9415,5.0,5.0,180.0,420.0,0.0,750.0,160.0
1477,2,696487,11034,5.0,5.0,180.0,420.0,0.0,750.0,160.0
1502,2,695135,10395,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1509,2,696714,5602,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1511,2,695448,5459,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1518,2,694110,8000,3.0,5.0,660.0,900.0,0.0,750.0,160.0
1523,2,696367,5715,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1541,2,697132,8652,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1543,2,697774,4875,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1557,2,697283,4176,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1558,2,704207,9653,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1559,2,696727,9558,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1567,2,694333,7387,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1575,2,696509,5349,4.0,5.0,660.0,900.0,0.0,750.0,160.0
1576,2,697046,10941,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1583,2,698163,8938,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1595,2,694760,6285,2.0,5.0,660.0,900.0,0.0,750.0,160.0
1601,2,693740,8318,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1604,2,694768,9501,10.0,5.0,660.0,900.0,0.0,750.0,160.0
