ID,Type,X,Y,Demand,Service Time,Early,Latest,Deadline,FE Cap,SE Cap
332,3,693376,6560,1.0,5.0,180.0,300.0,540.0,750.0,160.0
334,3,691990,6688,5.0,5.0,180.0,300.0,540.0,750.0,160.0
336,3,693376,6560,1.0,5.0,180.0,300.0,540.0,750.0,160.0
345,3,691560,5167,1.0,5.0,180.0,300.0,900.0,750.0,160.0
346,3,689145,9936,1.0,5.0,180.0,300.0,540.0,750.0,160.0
354,3,687906,5207,1.0,5.0,180.0,300.0,540.0,750.0,160.0
356,3,687787,10553,1.0,5.0,180.0,300.0,540.0,750.0,160.0
357,3,693228,5546,5.0,5.0,180.0,300.0,540.0,750.0,160.0
358,3,692515,6716,5.0,5.0,180.0,300.0,540.0,750.0,160.0
360,3,687787,10553,1.0,5.0,180.0,300.0,420.0,750.0,160.0
362,3,690312,6510,1.0,5.0,180.0,300.0,540.0,750.0,160.0
368,3,690508,10787,1.0,5.0,180.0,300.0,540.0,750.0,160.0
370,3,691054,9874,1.0,5.0,180.0,300.0,540.0,750.0,160.0
375,3,689129,10866,2.0,5.0,180.0,300.0,540.0,750.0,160.0
376,3,692307,7918,1.0,5.0,180.0,300.0,540.0,750.0,160.0
382,3,691864,8291,1.0,5.0,180.0,300.0,540.0,750.0,160.0
387,3,690247,5395,1.0,5.0,180.0,300.0,540.0,750.0,160.0
388,3,691717,10609,1.0,5.0,180.0,300.0,540.0,750.0,160.0
393,3,691737,6492,12.0,5.0,480.0,780.0,900.0,750.0,160.0
399,3,689396,10097,3.0,5.0,180.0,300.0,540.0,750.0,160.0
400,3,690526,8392,2.0,5.0,180.0,300.0,540.0,750.0,160.0
401,3,692456,6139,1.0,5.0,180.0,300.0,540.0,750.0,160.0
402,3,690815,7866,1.0,5.0,660.0,780.0,900.0,750.0,160.0
403,3,690830,9122,1.0,5.0,180.0,300.0,540.0,750.0,160.0
404,3,689145,9936,1.0,5.0,180.0,300.0,540.0,750.0,160.0
408,3,688909,8348,3.0,5.0,180.0,300.0,540.0,750.0,160.0
415,3,690410,6609,1.0,5.0,180.0,300.0,540.0,750.0,160.0
416,3,688911,10443,1.0,5.0,180.0,300.0,540.0,750.0,160.0
418,3,689396,10097,2.0,5.0,180.0,300.0,540.0,750.0,160.0
419,3,688971,5718,1.0,5.0,180.0,300.0,540.0,750.0,160.0
420,3,692186,9892,1.0,5.0,180.0,300.0,540.0,750.0,160.0
422,3,693111,7301,3.0,5.0,180.0,300.0,540.0,750.0,160.0
423,3,692782,7064,1.0,5.0,180.0,300.0,540.0,750.0,160.0
426,3,688660,8995,2.0,5.0,180.0,300.0,540.0,750.0,160.0
427,3,690508,10787,2.0,5.0,180.0,300.0,540.0,750.0,160.0
429,3,691096,8170,1.0,5.0,180.0,300.0,540.0,750.0,160.0
430,3,689129,10866,1.0,5.0,180.0,300.0,540.0,750.0,160.0
431,3,689995,9469,1.0,5.0,180.0,300.0,540.0,750.0,160.0
432,3,692486,7558,1.0,5.0,180.0,300.0,540.0,750.0,160.0
436,3,691096,8170,1.0,5.0,180.0,300.0,540.0,750.0,160.0
437,3,690410,6609,1.0,5.0,180.0,300.0,540.0,750.0,160.0
438,3,691096,8170,3.0,5.0,180.0,300.0,540.0,750.0,160.0
439,3,691054,9874,1.0,5.0,180.0,300.0,420.0,750.0,160.0
442,3,689096,9789,1.0,5.0,180.0,300.0,540.0,750.0,160.0
444,3,689145,9936,1.0,5.0,300.0,420.0,900.0,750.0,160.0
448,3,691810,7579,1.0,5.0,300.0,420.0,900.0,750.0,160.0
451,3,690563,7584,1.0,5.0,300.0,420.0,900.0,750.0,160.0
454,3,691810,7579,1.0,5.0,300.0,420.0,900.0,750.0,160.0
455,3,691278,8392,1.0,5.0,300.0,420.0,780.0,750.0,160.0
457,3,689473,9584,1.0,5.0,420.0,540.0,900.0,750.0,160.0
461,3,692129,7815,11.0,5.0,480.0,780.0,780.0,750.0,160.0
463,3,689344,9874,10.0,5.0,480.0,780.0,900.0,750.0,160.0
465,3,692129,7815,10.0,5.0,480.0,780.0,780.0,750.0,160.0
472,3,689838,7998,1.0,5.0,540.0,660.0,900.0,750.0,160.0
485,3,692409,5352,5.0,5.0,660.0,780.0,900.0,750.0,160.0
497,3,691810,7579,1.0,5.0,300.0,420.0,900.0,750.0,160.0
501,3,688462,8488,1.0,5.0,300.0,420.0,780.0,750.0,160.0
511,3,689954,9855,1.0,5.0,300.0,420.0,900.0,750.0,160.0
514,3,689119,9885,1.0,5.0,420.0,540.0,780.0,750.0,160.0
517,3,689631,10440,1.0,5.0,300.0,420.0,900.0,750.0,160.0
519,3,689468,7651,2.0,5.0,420.0,540.0,780.0,750.0,160.0
520,3,691118,6959,1.0,5.0,420.0,540.0,900.0,750.0,160.0
521,3,690317,10602,3.0,5.0,420.0,540.0,780.0,750.0,160.0
533,3,691093,8476,1.0,5.0,420.0,540.0,540.0,750.0,160.0
552,3,691093,8476,1.0,5.0,420.0,540.0,540.0,750.0,160.0
572,3,688977,9230,1.0,5.0,420.0,540.0,900.0,750.0,160.0
575,3,689709,7299,1.0,5.0,420.0,540.0,780.0,750.0,160.0
578,3,691831,9699,1.0,5.0,420.0,540.0,780.0,750.0,160.0
580,3,689939,7187,1.0,5.0,420.0,540.0,900.0,750.0,160.0
581,3,689082,6223,1.0,5.0,420.0,540.0,900.0,750.0,160.0
601,3,687938,8713,1.0,5.0,420.0,540.0,780.0,750.0,160.0
602,3,687938,8713,1.0,5.0,420.0,540.0,780.0,750.0,160.0
604,3,689891,7771,5.0,5.0,420.0,540.0,900.0,750.0,160.0
606,3,690866,5550,1.0,5.0,420.0,540.0,900.0,750.0,160.0
607,3,689129,10866,4.0,5.0,540.0,660.0,900.0,750.0,160.0
608,3,690866,5550,1.0,5.0,540.0,660.0,780.0,750.0,160.0
610,3,692341,5395,1.0,5.0,540.0,660.0,900.0,750.0,160.0
613,3,690964,9209,1.0,5.0,540.0,660.0,900.0,750.0,160.0
614,3,690330,9486,1.0,5.0,540.0,660.0,900.0,750.0,160.0
619,3,690203,5746,1.0,5.0,660.0,780.0,900.0,750.0,160.0
623,3,691493,10363,1.0,5.0,540.0,660.0,780.0,750.0,160.0
624,3,689622,5672,1.0,5.0,540.0,660.0,900.0,750.0,160.0
625,3,690005,4954,1.0,5.0,540.0,660.0,900.0,750.0,160.0
626,3,691493,10363,1.0,5.0,540.0,660.0,780.0,750.0,160.0
627,3,691493,10363,1.0,5.0,540.0,660.0,780.0,750.0,160.0
630,3,691961,7225,2.0,5.0,660.0,780.0,900.0,750.0,160.0
631,3,690144,5233,5.0,5.0,540.0,660.0,900.0,750.0,160.0
633,3,693499,8016,2.0,5.0,540.0,660.0,900.0,750.0,160.0
638,3,690241,9759,1.0,5.0,540.0,660.0,900.0,750.0,160.0
644,3,687907,10353,1.0,5.0,540.0,660.0,900.0,750.0,160.0
646,3,689622,5672,1.0,5.0,540.0,660.0,900.0,750.0,160.0
653,3,688280,8057,1.0,5.0,540.0,660.0,900.0,750.0,160.0
656,3,690637,10955,2.0,5.0,540.0,660.0,900.0,750.0,160.0
659,3,691262,10318,3.0,5.0,660.0,780.0,900.0,750.0,160.0
662,3,689452,5349,1.0,5.0,540.0,660.0,900.0,750.0,160.0
663,3,687892,5735,1.0,5.0,540.0,660.0,900.0,750.0,160.0
680,3,689804,9708,1.0,5.0,660.0,780.0,900.0,750.0,160.0
683,3,689908,9847,1.0,5.0,660.0,780.0,900.0,750.0,160.0
690,3,692551,9170,1.0,5.0,660.0,780.0,900.0,750.0,160.0
694,3,689631,10440,3.0,5.0,660.0,780.0,900.0,750.0,160.0
696,3,691537,10522,4.0,5.0,660.0,780.0,780.0,750.0,160.0
709,3,691830,8124,1.0,5.0,660.0,780.0,900.0,750.0,160.0
720,3,690831,9299,1.0,5.0,660.0,780.0,900.0,750.0,160.0
729,3,689511,9899,1.0,5.0,660.0,780.0,900.0,750.0,160.0
733,3,689511,9899,2.0,5.0,660.0,780.0,900.0,750.0,160.0
744,3,693964,0,5.0,5.0,660.0,780.0,900.0,750.0,160.0
747,3,691014,10251,2.0,5.0,660.0,780.0,780.0,750.0,160.0
748,3,693964,0,5.0,5.0,660.0,780.0,900.0,750.0,160.0
751,3,693695,5726,1.0,5.0,660.0,780.0,900.0,750.0,160.0
756,3,693695,5726,1.0,5.0,660.0,780.0,900.0,750.0,160.0
760,3,693964,0,5.0,5.0,660.0,780.0,900.0,750.0,160.0
768,3,689889,8070,1.0,5.0,660.0,780.0,900.0,750.0,160.0
770,3,689889,8070,1.0,5.0,660.0,780.0,900.0,750.0,160.0
776,3,690831,9299,1.0,5.0,660.0,780.0,900.0,750.0,160.0
777,3,688609,8680,1.0,5.0,660.0,780.0,900.0,750.0,160.0
785,2,693240,5768,5.0,5.0,540.0,660.0,0.0,750.0,160.0
792,2,687525,8497,10.0,5.0,540.0,660.0,0.0,750.0,160.0
799,2,689077,9460,1.0,5.0,540.0,660.0,0.0,750.0,160.0
803,2,687253,6457,20.0,5.0,540.0,660.0,0.0,750.0,160.0
805,2,687253,6457,20.0,5.0,540.0,660.0,0.0,750.0,160.0
806,2,687253,6457,5.0,5.0,540.0,660.0,0.0,750.0,160.0
816,2,689636,8021,1.0,5.0,540.0,660.0,0.0,750.0,160.0
818,2,690045,11307,1.0,5.0,540.0,660.0,0.0,750.0,160.0
821,2,688007,5165,5.0,5.0,540.0,660.0,0.0,750.0,160.0
824,2,690816,7635,5.0,5.0,180.0,420.0,0.0,750.0,160.0
827,2,691633,5552,10.0,5.0,660.0,900.0,0.0,750.0,160.0
838,2,690248,10029,1.0,5.0,180.0,420.0,0.0,750.0,160.0
844,2,691521,9911,2.0,5.0,540.0,660.0,0.0,750.0,160.0
845,2,691868,8393,1.0,5.0,540.0,660.0,0.0,750.0,160.0
853,2,691356,7901,3.0,5.0,540.0,660.0,0.0,750.0,160.0
859,2,689202,8961,1.0,5.0,180.0,420.0,0.0,750.0,160.0
861,2,689833,9747,1.0,5.0,180.0,420.0,0.0,750.0,160.0
863,2,691966,7089,1.0,5.0,540.0,660.0,0.0,750.0,160.0
865,2,691711,10296,1.0,5.0,180.0,420.0,0.0,750.0,160.0
868,2,690547,6548,3.0,5.0,180.0,420.0,0.0,750.0,160.0
879,2,688882,8286,1.0,5.0,180.0,420.0,0.0,750.0,160.0
886,2,692374,9084,1.0,5.0,180.0,420.0,0.0,750.0,160.0
888,2,689599,10498,1.0,5.0,180.0,420.0,0.0,750.0,160.0
889,2,692779,9509,1.0,5.0,180.0,420.0,0.0,750.0,160.0
892,2,693271,5533,1.0,5.0,180.0,420.0,0.0,750.0,160.0
898,2,690882,7657,1.0,5.0,180.0,420.0,0.0,750.0,160.0
906,2,690663,7575,1.0,5.0,540.0,660.0,0.0,750.0,160.0
912,2,691909,9273,1.0,5.0,180.0,420.0,0.0,750.0,160.0
916,2,690637,10955,1.0,5.0,540.0,660.0,0.0,750.0,160.0
919,2,687976,9322,1.0,5.0,180.0,420.0,0.0,750.0,160.0
922,2,691700,6904,1.0,5.0,180.0,420.0,0.0,750.0,160.0
926,2,692451,7657,2.0,5.0,540.0,660.0,0.0,750.0,160.0
929,2,690276,8170,1.0,5.0,540.0,660.0,0.0,750.0,160.0
933,2,689030,8466,5.0,5.0,180.0,420.0,0.0,750.0,160.0
934,2,689954,9855,5.0,5.0,180.0,420.0,0.0,750.0,160.0
943,2,689679,6333,1.0,5.0,180.0,420.0,0.0,750.0,160.0
951,2,691505,6381,1.0,5.0,180.0,420.0,0.0,750.0,160.0
959,2,691831,9699,2.0,5.0,540.0,660.0,0.0,750.0,160.0
960,2,690044,8734,5.0,5.0,540.0,720.0,0.0,750.0,160.0
962,2,689585,8962,3.0,5.0,540.0,660.0,0.0,750.0,160.0
963,2,691831,9699,2.0,5.0,540.0,660.0,0.0,750.0,160.0
966,2,692099,7628,1.0,5.0,180.0,420.0,0.0,750.0,160.0
975,2,689904,6569,3.0,5.0,180.0,420.0,0.0,750.0,160.0
977,2,690596,7055,1.0,5.0,180.0,420.0,0.0,750.0,160.0
999,2,691127,10337,5.0,5.0,540.0,660.0,0.0,750.0,160.0
1000,2,691127,10337,5.0,5.0,540.0,660.0,0.0,750.0,160.0
1001,2,689351,10433,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1003,2,688893,10088,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1004,2,690586,6626,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1008,2,689957,10065,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1015,2,690171,7054,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1018,2,689372,10572,20.0,5.0,660.0,900.0,0.0,750.0,160.0
1020,2,691398,8256,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1022,2,689867,5491,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1029,2,687185,4605,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1036,2,692212,7467,5.0,5.0,540.0,660.0,0.0,750.0,160.0
1039,2,692212,7467,5.0,5.0,540.0,660.0,0.0,750.0,160.0
1045,2,689154,5983,2.0,5.0,180.0,420.0,0.0,750.0,160.0
1046,2,689154,5983,5.0,5.0,180.0,420.0,0.0,750.0,160.0
1048,2,688847,9855,2.0,5.0,180.0,420.0,0.0,750.0,160.0
1049,2,691613,5276,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1052,2,690838,5430,5.0,5.0,540.0,660.0,0.0,750.0,160.0
1059,2,690447,6911,5.0,5.0,540.0,660.0,0.0,750.0,160.0
1060,2,690902,6051,5.0,5.0,540.0,660.0,0.0,750.0,160.0
1065,2,690139,9950,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1072,2,691790,9521,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1084,2,693084,5955,2.0,5.0,180.0,420.0,0.0,750.0,160.0
1089,2,691370,7799,3.0,5.0,540.0,660.0,0.0,750.0,160.0
1096,2,691804,7455,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1099,2,691997,6387,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1103,2,689676,5449,15.0,5.0,540.0,660.0,0.0,750.0,160.0
1105,2,691600,7626,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1115,2,689236,8016,2.0,5.0,180.0,420.0,0.0,750.0,160.0
1116,2,689258,8339,5.0,5.0,540.0,720.0,0.0,750.0,160.0
1132,2,689589,9952,5.0,5.0,180.0,420.0,0.0,750.0,160.0
1136,2,692241,6547,5.0,5.0,540.0,660.0,0.0,750.0,160.0
1138,2,687769,8503,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1141,2,689372,10572,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1142,2,687825,9261,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1145,2,690244,6286,2.0,5.0,540.0,660.0,0.0,750.0,160.0
1157,2,691604,5797,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1160,2,693041,5424,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1163,2,689889,8070,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1176,2,693289,7995,10.0,5.0,540.0,660.0,0.0,750.0,160.0
1177,2,691818,5967,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1202,2,692210,7043,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1210,2,691432,6172,3.0,5.0,540.0,660.0,0.0,750.0,160.0
1214,2,691483,5988,4.0,5.0,540.0,660.0,0.0,750.0,160.0
1219,2,691627,9587,2.0,5.0,180.0,420.0,0.0,750.0,160.0
1221,2,692498,7687,5.0,5.0,660.0,900.0,0.0,750.0,160.0
1227,2,692498,7687,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1238,2,689461,9544,3.0,5.0,180.0,420.0,0.0,750.0,160.0
1241,2,692191,7272,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1247,2,692715,5556,5.0,5.0,660.0,900.0,0.0,750.0,160.0
1278,2,693530,6846,3.0,5.0,540.0,660.0,0.0,750.0,160.0
1281,2,693003,6094,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1284,2,691664,7346,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1288,2,689865,7098,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1297,2,689748,5660,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1298,2,689954,9855,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1306,2,689679,10323,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1308,2,692945,7100,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1309,2,690637,10955,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1312,2,691059,10418,2.0,5.0,180.0,420.0,0.0,750.0,160.0
1314,2,690932,9121,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1323,2,687922,8428,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1335,2,688437,8464,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1336,2,688339,6060,5.0,5.0,660.0,780.0,0.0,750.0,160.0
1337,2,689757,6287,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1363,2,692333,7188,3.0,5.0,180.0,420.0,0.0,750.0,160.0
1371,2,692376,7790,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1373,2,688996,9563,5.0,5.0,660.0,900.0,0.0,750.0,160.0
1377,2,689513,9961,5.0,5.0,180.0,420.0,0.0,750.0,160.0
1382,2,690487,10260,5.0,5.0,180.0,420.0,0.0,750.0,160.0
1386,2,691107,6481,5.0,5.0,180.0,420.0,0.0,750.0,160.0
1396,2,692144,5468,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1398,2,689501,10562,5.0,5.0,180.0,420.0,0.0,750.0,160.0
1401,2,691138,9785,3.0,5.0,180.0,420.0,0.0,750.0,160.0
1408,2,689954,9855,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1425,2,689954,9855,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1431,2,689034,4507,3.0,5.0,180.0,420.0,0.0,750.0,160.0
1432,2,693191,7566,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1443,2,691777,5564,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1449,2,690888,8153,4.0,5.0,180.0,420.0,0.0,750.0,160.0
1453,2,693110,7634,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1454,2,689265,10719,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1460,2,688492,5132,1.0,5.0,540.0,660.0,0.0,750.0,160.0
1469,2,689995,9469,5.0,5.0,540.0,660.0,0.0,750.0,160.0
1483,2,688677,5615,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1488,2,688443,8788,2.0,5.0,540.0,660.0,0.0,750.0,160.0
1489,2,693106,8645,2.0,5.0,180.0,420.0,0.0,750.0,160.0
1496,2,691583,8999,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1506,2,691860,5990,1.0,5.0,180.0,420.0,0.0,750.0,160.0
1515,2,693106,8645,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1517,2,692235,9864,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1520,2,691377,7813,5.0,5.0,660.0,900.0,0.0,750.0,160.0
1529,2,690343,8389,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1530,2,692987,6766,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1531,2,691877,8049,3.0,5.0,660.0,900.0,0.0,750.0,160.0
1534,2,692331,6481,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1535,2,692312,5936,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1536,2,689339,8390,2.0,5.0,660.0,900.0,0.0,750.0,160.0
1544,2,689490,4970,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1547,2,689119,9885,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1561,2,691226,5353,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1565,2,692945,7170,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1568,2,688258,8447,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1571,2,693310,5218,5.0,5.0,660.0,900.0,0.0,750.0,160.0
1573,2,690312,6510,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1574,2,693558,5573,3.0,5.0,660.0,900.0,0.0,750.0,160.0
1587,2,692168,6582,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1589,2,691462,9088,2.0,5.0,660.0,900.0,0.0,750.0,160.0
1590,2,692442,7540,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1593,2,688080,7720,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1596,2,691814,9487,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1598,2,691422,9936,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1600,2,689889,8070,5.0,5.0,660.0,900.0,0.0,750.0,160.0
1603,2,690898,7564,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1611,2,693100,5452,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1612,2,688684,7594,2.0,5.0,660.0,900.0,0.0,750.0,160.0
1613,2,689240,6689,2.0,5.0,660.0,900.0,0.0,750.0,160.0
1616,2,692241,8869,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1618,2,693581,8301,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1621,2,689613,7679,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1629,2,693634,6582,2.0,5.0,660.0,900.0,0.0,750.0,160.0
1633,2,690506,9749,3.0,5.0,660.0,900.0,0.0,750.0,160.0
1647,2,689995,9469,3.0,5.0,660.0,900.0,0.0,750.0,160.0
1660,2,692210,7043,2.0,5.0,660.0,900.0,0.0,750.0,160.0
1661,2,692197,9109,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1662,2,694074,5445,2.0,5.0,660.0,900.0,0.0,750.0,160.0
1665,2,689954,9855,2.0,5.0,660.0,900.0,0.0,750.0,160.0
1668,2,687924,12019,2.0,5.0,660.0,900.0,0.0,750.0,160.0
1671,2,691957,8460,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1678,2,691054,9874,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1680,2,689758,9858,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1681,2,687698,10446,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1685,2,693240,5768,2.0,5.0,660.0,900.0,0.0,750.0,160.0
1686,2,693084,5955,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1690,2,691498,7428,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1692,2,690058,6848,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1695,2,689755,7932,1.0,5.0,660.0,900.0,0.0,750.0,160.0
1697,2,693724,6635,2.0,5.0,660.0,900.0,0.0,750.0,160.0
1699,2,691498,7428,1.0,5.0,660.0,900.0,0.0,750.0,160.0
